,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,IV上涨信号,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势排名分位数
20260225,1152.5955,1147.0507,1156.1806,1136.4968,311137.0,5824.0,269824.0,2.0,0.0,8933.0,0.0,3.0,0.0,47643.0,0.0,1135.4819,1127.06514,1128.372515,8.41675999999984,7.109384999999975,1128.730240873016,1119.298216277778,433375.7,,,2.0,8933.0,3.0,47643.0,0.01871844235818948,-0.2314203265720467,0.303,0.29250830989516746,0.5968
20260226,1148.9738,1150.6212,1156.7404,1146.6366,300983.0,-10154.0,224644.0,2.0,0.0,9111.0,0.0,3.0,0.0,48420.0,0.0,1138.88106,1127.62595,1131.174065,11.25511000000006,7.706995000000234,1131.02126468254,1121.30262418254,395082.8,,,2.0,9111.0,3.0,48420.0,-0.03373612463162371,-0.2238992868513355,0.2913,0.26259268729225266,0.629
20260227,1150.383,1147.5914,1152.6142,1138.8377,302266.0,1283.0,255723.0,2.0,0.0,9374.0,0.0,3.0,0.0,49043.0,0.0,1143.32658,1131.89647,1134.282435,11.43011000000001,9.044145000000071,1132.663598095238,1123.205446309524,333860.5,,,2.0,9374.0,3.0,49043.0,0.004244605744609053,-0.2119541401816813,0.2738,0.21784709792891843,0.6452
20260302,1199.6356,1151.9386,1199.6979,1151.3689,309821.0,7555.0,438993.0,2.0,0.0,9689.0,0.0,3.0,0.0,49497.0,0.0,1160.88428,1142.69601,1138.441445,18.18826999999965,22.44283499999983,1137.398170238095,1125.608711722222,311160.3,526791.6,0.42328,2.0,9689.0,3.0,49497.0,0.024385048140700596,-0.254567160296437,0.3256,0.35029404244438767,0.6935
20260303,1184.5041,1197.414,1208.1614,1178.367,294840.0,-14981.0,544879.0,2.0,0.0,10106.0,0.0,3.0,0.0,46442.0,0.0,1167.2184,1148.37727,1140.445175,18.84113000000002,26.77322499999991,1142.452368492063,1128.268603539683,320884.7,653854.7999999999,,2.0,10106.0,3.0,46442.0,-0.050810609143942476,-0.286346005932393,0.3121,0.31577601636410124,0.6935
20260304,1155.7129,1167.8872,1167.8872,1127.4186,286061.0,-8779.0,586170.0,2.0,0.0,11604.0,0.0,3.0,0.0,40456.0,0.0,1167.84188,1151.66189,1140.73883,16.17999000000032,27.10305000000039,1143.822907539682,1130.828491047619,350315.1,703404.0,0.44343,2.0,11604.0,3.0,40456.0,-0.030689258584707457,-0.2327114091686692,0.3411,0.38992585016619796,0.7258
20260305,1154.7338,1155.3205,1162.1607,1144.9356,290404.0,4343.0,327372.0,2.0,0.0,11518.0,0.0,3.0,0.0,38963.0,0.0,1168.99388,1153.93747,1139.085225,15.05640999999991,29.90865499999995,1145.005336984127,1133.265001,354833.4,,,2.0,11518.0,3.0,38963.0,0.014955028167656093,-0.1789841586647613,0.3072,0.30324725134236763,0.5645
20260306,1143.7798,1154.2488,1154.7996,1134.8582,284738.0,-5666.0,385916.0,2.0,0.0,11492.0,0.0,3.0,0.0,37976.0,0.0,1167.67324,1155.49991,1133.74157,12.17333000000008,33.93167000000017,1146.091692539683,1135.609369944444,360986.8,,,2.0,11492.0,3.0,37976.0,-0.01989899486545526,-0.2012181515472613,0.2945,0.27077473791869083,0.5645
20260309,1143.1945,1139.4358,1155.5697,1123.8612,289469.0,4731.0,451088.0,2.0,0.0,11542.0,0.0,3.0,0.0,39131.0,0.0,1156.38502,1158.63465,1132.786945,-2.249629999999797,23.59807500000034,1147.111377777778,1138.052643150794,366156.7,541305.6,,2.0,11542.0,3.0,39131.0,0.016343719016544085,-0.1352267707424833,0.3263,0.35208386601892094,0.5484
20260310,1152.865,1143.641,1156.4146,1137.2329,297602.0,8133.0,318758.0,2.0,0.0,11716.0,0.0,3.0,0.0,41954.0,0.0,1150.0572,1158.6378,1139.98636,-8.580600000000004,10.07083999999986,1147.916351984127,1140.221330920635,380336.7,,,2.0,11716.0,3.0,41954.0,0.027328445373350985,-0.3303185556499816,0.284,0.24392738430069033,0.5
20260311,1155.1177,1153.7014,1163.702,1149.7196,305703.0,8101.0,288378.0,2.0,0.0,11753.0,0.0,3.0,0.0,44585.0,0.0,1149.93816,1158.89002,1142.97758,-8.951859999999897,6.960580000000164,1149.517129365079,1142.300019769841,382192.1,,,2.0,11753.0,3.0,44585.0,0.026499576386231082,-0.3626834842739986,0.2724,0.21426745077985165,0.5161
20260312,1151.2156,1151.3915,1156.5551,1146.2111,309806.0,4103.0,250172.0,2.0,0.0,11681.0,0.0,3.0,0.0,45599.0,0.0,1149.23452,1159.1142,1143.370075,-9.879680000000008,5.864444999999932,1150.771579206349,1144.275051222222,384744.9,,,2.0,11681.0,3.0,45599.0,0.013243771908872003,-0.3502752458415334,0.2505,0.15827154180516495,0.7419
20260313,1136.0008,1152.6433,1154.6434,1135.1845,313019.0,3213.0,290417.0,2.0,0.0,12470.0,0.0,3.0,0.0,43486.0,0.0,1147.67872,1157.67598,1144.786225,-9.997260000000097,2.892494999999826,1150.754598492063,1146.084151261905,388214.3,,,2.0,12470.0,3.0,43486.0,0.01026455263099045,-0.1378606837016178,0.2556,0.16918738784926943,0.7742
20260316,1121.7271,1142.5502,1143.4165,1114.0867,311659.0,-1360.0,350400.0,2.0,0.0,11188.0,0.0,3.0,0.0,42807.0,0.0,1143.38524,1149.88513,1146.29057,-6.49989000000005,-2.905329999999822,1148.933724603174,1147.237706698413,379355.0,,,2.0,11188.0,3.0,42807.0,-0.004363743707064452,0.0203933399267444,0.2431,0.13714432196872603,0.7581
20260317,1119.6483,1124.0222,1125.2392,1113.0993,312221.0,562.0,237951.0,2.0,0.0,11315.0,0.0,3.0,0.0,44121.0,0.0,1136.7419,1143.39955,1145.88841,-6.657649999999876,-9.146509999999807,1146.632887936508,1147.655758642857,348662.2,,,2.0,11315.0,3.0,44121.0,0.0018000070462909285,-0.2343832998651784,0.2213,0.08126121507305821,0.7742
20260318,1116.9674,1119.992,1122.4512,1111.3584,311635.0,-586.0,215772.0,2.0,0.0,11059.0,0.0,3.0,0.0,43805.0,0.0,1129.11184,1139.525,1145.593445,-10.41316000000006,-16.48160499999994,1143.932721825397,1147.666740071429,311622.4,,,2.0,11059.0,3.0,43805.0,-0.0018804049609318595,-0.2346808561641233,0.1984,0.022558318379902596,0.7742
20260319,1065.5751,1089.7601,1095.1197,1060.4432,306013.0,-5622.0,437373.0,1.0,-1.0,10186.0,0.0,3.0,0.0,42462.0,0.0,1111.98374,1130.60913,1142.2733,-18.62538999999992,-30.28955999999994,1137.119992857143,1146.87820565873,322622.5,524847.6,0.43069,0.0,10186.0,3.0,42462.0,-0.018371768519638055,-0.2440245761295962,0.3313,0.36324019482184056,0.7581
20260320,1042.5036,1024.21,1059.731,1005.3366,299906.0,-6107.0,681610.0,1.0,0.0,10086.0,0.0,3.0,0.0,42217.0,0.0,1093.2843,1120.48151,1137.99071,-27.19721000000004,-44.70641000000001,1127.05136484127,1144.974172888889,352191.9,817932.0,0.48165,1.0,10086.0,3.0,42217.0,-0.020363047088087602,-0.2244977355527799,0.3705,0.46372724942322485,0.7581
20260323,943.0677,1043.1503,1045.0391,930.0612,292949.0,-6957.0,854347.0,1.0,-1.0,8789.0,0.0,3.0,0.0,39097.0,0.0,1057.55242,1100.46883,1129.55174,-42.91641000000004,-71.99932000000013,1111.223246349206,1141.385359746032,392517.8,1025216.4,0.79105,0.0,8789.0,3.0,39097.0,-0.023748160942689684,-0.2136178126922913,0.6085,1.0,0.7581
20260324,980.4679,999.2487,1001.8464,959.9153,292686.0,-263.0,735147.0,1.0,-1.0,8117.0,0.0,3.0,0.0,38551.0,0.0,1029.71634,1083.22912,1120.93346,-53.51278000000002,-91.21712000000002,1097.414076825397,1136.335132230159,434156.7,882176.4,,0.0,8117.0,3.0,38551.0,-0.0008985738983074011,-0.2380593787116582,0.509,0.7624731439484363,0.5645
20260325,1014.7757,977.2273,1028.4463,971.0304,294004.0,1318.0,516198.0,1.0,-1.0,6967.0,0.0,3.0,0.0,45388.0,0.0,1009.278,1069.19492,1114.04247,-59.91691999999989,-104.7644700000001,1086.058817222222,1129.989301015873,456938.7,,,0.0,6967.0,3.0,45388.0,0.004482932205004013,-0.225129358574854,0.353,0.39006922893291945,0.5806
20260326,996.9617,1014.703,1023.3732,987.0491,282192.0,-11812.0,438419.0,1.0,-1.0,8234.0,0.0,3.0,0.0,41318.0,0.0,995.55532,1053.76953,1106.441865,-58.21420999999998,-110.8865450000002,1075.356910873016,1122.44783418254,475763.4,,,0.0,8234.0,3.0,41318.0,-0.04185802574133923,-0.2346019493482738,0.3604,0.40773454285032223,0.5645
20260327,999.6759,993.8074,1003.527,979.4526,273721.0,-8471.0,439826.0,1.0,-1.0,7840.0,0.0,3.0,0.0,38500.0,0.0,986.9897799999999,1040.13704,1098.90651,-53.14726000000019,-111.9167300000001,1064.531524920635,1113.825526825397,490704.3,,,0.0,7840.0,3.0,38500.0,-0.03094757070155377,-0.2485060697280872,0.3466,0.3747911195989497,0.5323
20260330,1016.0191,994.2993,1020.1485,989.2784,283781.0,10060.0,505475.0,1.0,-1.0,7652.0,0.0,3.0,0.0,42469.0,0.0,1001.58006,1029.56624,1089.725685,-27.98618000000022,-88.145625,1055.954058174603,1104.52756018254,506211.8,,0.46956,0.0,7652.0,3.0,42469.0,0.03544987155588288,-0.2493755086182619,0.3612,0.4096443065170685,0.5161
20260331,1021.1061,1023.4773,1035.3266,1012.2817,284302.0,521.0,432534.0,1.0,-1.0,7957.0,0.0,3.0,0.0,44654.0,0.0,1009.7077,1019.71202,1081.555785,-10.00431999999978,-71.84808499999986,1049.57423015873,1094.821694404762,525670.1,,,0.0,7957.0,3.0,44654.0,0.001832558335854127,-0.3462444748239758,0.3557,0.3965146813081881,0.4839
20260401,1054.2972,1023.9828,1054.6387,1022.523,290211.0,5909.0,389484.0,1.0,-1.0,8404.0,0.0,3.0,0.0,48682.0,0.0,1017.612,1013.445,1076.485,4.166999999999803,-58.87300000000027,1045.694100396825,1084.997832261905,543041.3,,,0.0,8404.0,3.0,48682.0,0.020361047651536297,-0.2446098995739888,0.3438,0.36810694676533773,0.4677
20260402,1024.9499,1052.0154,1066.2809,1015.1809,279919.0,-10292.0,581704.0,1.0,-1.0,9269.0,0.0,3.0,0.0,43586.0,0.0,1023.20964,1009.38248,1069.995805,13.82716000000005,-46.78616499999998,1041.657764126984,1075.451609388889,557474.4,,,0.0,9269.0,3.0,43586.0,-0.036767779250426014,-0.2643988054351182,0.3546,0.39388875626641207,0.4839
20260403,1034.3595,1026.4651,1048.2439,1021.1147,278020.0,-1899.0,375036.0,1.0,-1.0,8671.0,0.0,3.0,0.0,43800.0,0.0,1030.14636,1008.56807,1064.52479,21.57828999999992,-34.37842999999998,1037.984572460318,1066.544930150794,526817.0,,0.46618,0.0,8671.0,3.0,43800.0,-0.006830443852960218,-0.2443529890352842,0.3586,0.4034375746001431,0.5
20260407,1035.5917,1035.9484,1038.8636,1029.2143,279743.0,1723.0,159613.0,1.0,-1.0,8577.0,0.0,3.0,0.0,44036.0,0.0,1034.06088,1017.82047,1059.14465,16.24041000000022,-25.0837699999995,1034.997630873016,1058.922368603175,457343.6,,,0.0,8577.0,3.0,44036.0,0.006159224716972364,-0.25153471219831,0.34,0.35903556934829317,0.4839
20260408,1063.3541,1034.4169,1069.8991,1024.7151,292995.0,13252.0,376431.0,1.0,-1.0,9053.0,0.0,3.0,0.0,47946.0,0.0,1042.51048,1026.10909,1054.669105,16.40138999999976,-12.15862500000003,1034.303196111111,1052.611280531746,421472.0,,,0.0,9053.0,3.0,47946.0,0.045229440775439854,-0.2435476315393794,0.2958,0.23750304803706415,0.5161
20260409,1042.6231,1060.0889,1061.3673,1040.3651,291475.0,-1520.0,330484.0,1.0,-1.0,9172.0,0.0,3.0,0.0,43457.0,0.0,1040.17566,1028.89383,1049.044375,11.2818299999999,-8.868715000000066,1033.639838809524,1047.369382690476,402900.6,,,0.0,9172.0,3.0,43457.0,-0.005214855476455957,-0.2621673126660163,0.2949,0.23530846135089,0.5323
