,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,IV上涨信号,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势排名分位数
20241227,9240.9649,9215.9976,9297.9541,9215.9976,142230.0,726.0,43928.0,5.0,0.0,12147.0,0.0,1.0,-2.0,712.0,-6720.0,9346.320860000002,9391.995859999999,9453.633105,-45.67499999999745,-107.3122449999992,9414.905089603177,9470.93861165873,70587.3,,,5.0,12147.0,-1.0,-6008.0,0.005104408352668214,-2.4641584769852445,0.2076,,0.7097
20241230,9305.1968,9233.8462,9317.7139,9115.5339,139020.0,-3210.0,95315.0,5.0,0.0,9392.0,-70.0,1.0,-2.0,449.0,-4535.0,9317.37586,9368.118359999999,9439.2813,-50.74249999999847,-121.9054400000005,9397.199839444447,9460.525351246033,72883.8,114378.0,,5.0,9322.0,-1.0,-4086.0,-0.023090202848511005,-2.1789741576034327,0.2112,,0.6774
20241231,9236.8378,9276.2192,9324.8902,9206.8553,136347.0,-2673.0,56732.0,4.0,0.0,9397.0,0.0,1.0,-2.0,811.0,-5435.0,9282.27436,9338.56542,9427.41023,-56.29106000000138,-145.1358700000001,9379.125227222223,9448.108912246033,68657.2,,0.2951,4.0,9397.0,-1.0,-4624.0,-0.019604391735791767,-2.865152820404866,0.227,,0.6452
20250102,9244.5486,9254.4634,9321.4122,9190.6161,136664.0,317.0,51800.0,4.0,0.0,9307.0,0.0,1.0,-2.0,984.0,-5162.0,9254.89126,9316.26618,9415.23938,-61.3749200000002,-160.3481200000006,9361.670032222224,9433.998519968254,67279.8,,,4.0,9307.0,-1.0,-4178.0,0.0023195574547796053,-2.747245295951033,0.2047,,0.629
20250103,9129.9644,9258.9338,9259.3441,9041.4821,139447.0,2783.0,86244.0,4.0,0.0,10046.0,0.0,1.0,-2.0,772.0,-7531.0,9231.5025,9297.711749999999,9392.73353,-66.20924999999806,-161.231029999999,9337.752292460318,9418.69272677778,68429.4,103492.8,,4.0,10046.0,-1.0,-6759.0,0.019957403171097263,-2.7896936375791235,0.2113,,0.5968
20250106,9136.0794,9141.389,9204.2679,9105.6263,138097.0,-1350.0,42556.0,4.0,0.0,9711.0,0.0,1.0,-2.0,878.0,-5962.0,9210.525400000002,9278.42313,9378.179415,-67.89772999999695,-167.6540149999983,9313.15847,9402.591629214287,62723.3,,,4.0,9711.0,-1.0,-5084.0,-0.009775737344040783,-2.754754997434732,0.2103,,0.5968
20250107,9131.4095,9163.7626,9163.7626,9067.5241,136960.0,-1137.0,43116.0,4.0,0.0,9776.0,0.0,1.0,-2.0,1063.0,-6200.0,9175.76794,9246.5719,9357.955554999999,-70.8039600000011,-182.1876149999989,9289.291659444445,9384.701054928573,57083.7,,0.27768,4.0,9776.0,-1.0,-5137.0,-0.008301693925233646,-2.9509834147858705,0.2136,0.06313131313131319,0.5484
20250108,9125.6881,9108.2979,9156.6414,9083.4643,135692.0,-1268.0,33480.0,4.0,0.0,9423.0,0.0,1.0,-2.0,972.0,-6758.0,9153.538,9217.906180000002,9337.925785,-64.3681800000013,-184.387784999999,9267.038467857144,9365.117883444447,55956.2,,0.28054,4.0,9423.0,-1.0,-5786.0,-0.009344692391592725,-2.682325791665586,0.2158,0.07702020202020196,0.5
20250109,9124.0384,9107.4482,9154.1685,9052.9488,137136.0,1444.0,46063.0,4.0,0.0,9367.0,0.0,1.0,-2.0,1007.0,-7300.0,9129.435959999999,9192.16361,9320.001165,-62.72765000000072,-190.5652050000008,9245.022396984128,9344.172615611114,56201.0,,0.28275,4.0,9367.0,-1.0,-6293.0,0.010529693151324232,-2.4878382808724178,0.2175,0.08775252525252523,0.4677
20250110,9153.9039,9119.7889,9182.0484,8991.2894,136986.0,-150.0,94678.0,5.0,0.0,10592.0,0.0,1.0,-2.0,726.0,-6972.0,9134.22386,9182.86318,9299.481819999999,-48.63932000000023,-165.257959999999,9226.94154968254,9323.210502492064,59391.2,113613.6,0.29029,5.0,10592.0,-1.0,-6246.0,-0.0010950024090052998,-2.6108317357815047,0.2233,0.12436868686868685,0.4839
20250113,9210.9082,9188.8005,9291.7059,9188.8005,136922.0,-64.0,58404.0,4.0,-1.0,8492.0,0.0,1.0,-2.0,949.0,-5016.0,9149.189620000001,9179.857509999998,9285.926685,-30.66788999999699,-136.7370649999993,9218.93409531746,9303.613403063493,60838.8,,,3.0,8492.0,-1.0,-4067.0,-0.0004674194066694907,-2.868387441808584,0.2213,0.11174242424242421,0.7419
20250114,9312.6492,9216.647,9325.3381,9191.3972,139102.0,2180.0,57459.0,4.0,0.0,8002.0,0.0,1.0,-2.0,836.0,-4760.0,9185.43756,9180.60275,9274.360555000001,4.834810000000289,-88.92299500000081,9218.385541190475,9285.731973238097,57053.2,,,4.0,8002.0,-1.0,-3924.0,0.015671952955385256,-2.7717790615578908,0.2219,0.11553030303030293,0.7581
20250115,9259.2302,9311.8067,9398.6528,9229.082,139688.0,586.0,57944.0,4.0,0.0,8809.0,0.0,1.0,-2.0,592.0,-5596.0,9212.14598,9182.841989999999,9260.703705,29.30399000000034,-48.55772500000057,9219.789501904763,9269.79840070635,57174.4,,,4.0,8809.0,-1.0,-5004.0,0.004195063283889812,-2.9080210319265287,0.2125,0.05618686868686864,0.7581
20250116,9405.9985,9269.203,9418.1056,9264.9138,140297.0,609.0,73583.0,4.0,0.0,8140.0,0.0,1.0,-2.0,88.0,-4939.0,9268.538,9198.98698,9257.62658,69.55102000000079,10.91142000000036,9229.749713650795,9256.606368849209,59352.7,88299.59999999999,,4.0,8140.0,-1.0,-4851.0,0.004340791321268452,-2.6918545685953807,0.2163,0.08017676767676761,0.7581
20250117,9370.2446,9375.4845,9453.7267,9345.8281,141141.0,844.0,59421.0,4.0,0.0,8829.0,0.0,1.0,-2.0,281.0,-5972.0,9311.806139999999,9223.015000000001,9260.363374999999,88.79113999999754,51.44276499999978,9241.321661349208,9246.963305738096,56670.4,,,4.0,8829.0,-1.0,-5691.0,0.00597983576706981,-2.8017557036663017,0.2173,0.08648989898989894,0.7419
20250120,9353.2029,9350.2026,9389.7066,9250.3577,139447.0,-1694.0,56134.0,4.0,0.0,10393.0,0.0,1.0,-3.0,0.0,-6662.0,9340.265080000001,9244.72735,9261.57524,95.53773000000183,78.68984000000091,9248.58217277778,9240.505676015873,58028.2,,0.28847,4.0,10393.0,-2.0,-6662.0,-0.012147984538928768,-2.8866842146066496,0.2219,0.11553030303030293,0.7097
20250121,9337.8238,9333.1228,9374.795,9305.1048,140178.0,731.0,33146.0,4.0,0.0,8913.0,0.0,1.0,-3.0,0.0,-7176.0,9345.3,9265.368779999999,9255.97034,79.9312200000004,89.32965999999942,9256.576867936508,9237.23419686508,57031.2,,,4.0,8913.0,-2.0,-7176.0,0.005214798327840317,-2.9206936139834965,0.2167,0.08270202020202021,0.7419
20250122,9314.4911,9339.4724,9345.0337,9289.4688,138758.0,-1420.0,28561.0,4.0,0.0,10414.0,0.0,1.0,-2.0,0.0,-7001.0,9356.35218,9284.24908,9251.07763,72.10310000000027,105.2745500000001,9262.865984365077,9236.816948515872,56539.3,,,4.0,10414.0,-1.0,-7001.0,-0.010233644186281152,-2.986257438913821,0.2111,0.0473484848484849,0.7742
20250123,9300.0151,9313.4748,9371.4537,9221.1036,137341.0,-1417.0,61839.0,4.0,0.0,8690.0,0.0,1.0,-2.0,0.0,-6495.0,9335.155499999999,9301.84675,9247.00518,33.30874999999833,88.15031999999883,9268.00106436508,9239.114815253968,58116.9,,0.29575,4.0,8690.0,-1.0,-6495.0,-0.01031738519451584,-3.1280642933472858,0.2275,0.1633629528366371,0.4516
20250124,9333.0088,9308.9552,9406.0229,9270.239,133934.0,-3407.0,61525.0,3.0,0.0,7814.0,0.0,1.0,-2.0,0.0,-4170.0,9327.708340000001,9319.75724,9251.31021,7.951100000000224,76.3981300000014,9275.850305952381,9244.005690880953,54801.6,,,3.0,7814.0,-1.0,-4170.0,-0.02543790225036212,-3.2182402777375505,0.21,0.0437457279562542,0.4355
20250127,9370.6152,9334.626,9449.5218,9314.6879,137260.0,3326.0,56469.0,4.0,0.0,9765.0,0.0,1.0,-2.0,0.0,-5171.0,9331.1908,9335.72794,9257.792725,-4.537140000000363,73.39807500000097,9286.988138174602,9250.811095166666,54608.1,,,4.0,9765.0,-1.0,-5171.0,0.024231385691388607,-3.287296863642293,0.2135,0.06766917293233078,0.4032
20250205,9395.0555,9359.1445,9536.3739,9211.7471,139069.0,1809.0,148277.0,4.0,0.0,7705.0,0.0,1.0,-2.0,0.0,-5622.0,9342.63714,9343.96857,9262.28566,-1.331430000000182,80.35148000000117,9299.317140396828,9258.904255087302,63689.9,177932.4,,4.0,7705.0,-1.0,-5622.0,0.013007931314671135,-3.165225046965631,0.2045,0.0073051948051946775,0.3871
20250206,9598.9185,9398.5975,9606.5359,9378.8865,160226.0,21157.0,133614.0,3.0,0.0,8573.0,0.0,0.0,-2.0,0.0,-3870.0,9399.52262,9377.937399999999,9280.389695000002,21.58522000000085,119.1329249999981,9324.993133095235,9269.424618206349,71256.9,160336.8,,3.0,8573.0,-2.0,-3870.0,0.13204473680925694,-3.077103251776421,0.2102,0.05357142857142854,0.4032
20250207,9598.5304,9608.4851,9662.8894,9543.4453,164002.0,3776.0,96528.0,3.0,0.0,9702.0,0.0,0.0,-2.0,0.0,-4437.0,9459.22568,9397.19059,9298.088785,62.0350899999994,161.1368949999996,9356.628192539682,9282.112466095237,73551.4,115833.6,,3.0,9702.0,-2.0,-4437.0,0.02302410946207973,-3.008720654241241,0.1957,0.0,0.371
20250210,9520.8585,9601.8761,9605.852,9426.7857,164060.0,58.0,108197.0,4.0,0.0,11981.0,0.0,0.0,-2.0,0.0,-6760.0,9496.79562,9412.25198,9317.63349,84.54364000000169,179.1621300000006,9379.240074444444,9295.904307404762,78429.0,129836.4,,4.0,11981.0,-2.0,-6760.0,0.0003535291966353773,-3.048208744565282,0.1934,0.0,0.371
20250211,9443.1865,9498.2272,9563.0333,9441.2679,165517.0,1457.0,74251.0,4.0,0.0,10006.0,0.0,0.0,-2.0,0.0,-8235.0,9511.30988,9421.25034,9332.988845,90.0595400000002,178.3210350000008,9394.62417873016,9310.508508,80240.7,,,4.0,10006.0,-2.0,-8235.0,0.00880272117063504,-3.0522569247930904,0.1977,0.03574397339983374,0.4194
20250212,9499.0838,9422.6244,9513.3853,9377.9725,165875.0,358.0,65242.0,3.0,0.0,9874.0,0.0,0.0,-3.0,0.0,-7954.0,9532.115539999999,9437.37634,9351.37256,94.73919999999816,180.7429799999991,9408.1224115873,9325.663062365078,83450.3,,,3.0,9874.0,-3.0,-7954.0,0.002158251695553881,-3.0581205079602984,0.1938,0.003325020781379979,0.4194
20250213,9321.4419,9495.7478,9505.4855,9280.4172,162774.0,-3101.0,118273.0,3.0,0.0,10523.0,0.0,0.0,-3.0,0.0,-10092.0,9476.62022,9438.07142,9361.16025,38.54880000000048,115.4599699999999,9411.028824761905,9340.479346404763,92421.5,141927.6,,3.0,10523.0,-3.0,-10092.0,-0.019050954083576002,-3.2349507349308877,0.1938,0.0035429583702392504,0.4355
20250214,9389.1412,9313.4491,9423.4495,9313.4491,157138.0,-5636.0,66937.0,4.0,0.0,11490.0,0.0,1.0,-2.0,0.0,-7771.0,9434.74238,9446.984030000001,9374.415389999998,-12.24165000000175,60.32699000000139,9412.215770873016,9354.900817055555,92931.3,,,4.0,11490.0,-1.0,-7771.0,-0.035866563148315496,-3.222561926528948,0.1922,0.0,0.5323
20250217,9485.4406,9404.0411,9536.2169,9352.9164,160838.0,3700.0,92928.0,4.0,0.0,11610.0,0.0,1.0,-2.0,0.0,-7225.0,9427.658800000001,9462.22721,9390.992225,-34.56840999999804,36.6665750000011,9420.332333571429,9369.349019817459,96071.6,,,4.0,11610.0,-1.0,-7225.0,0.02300451385866524,-3.1776376275452365,0.1885,0.0,0.5323
20250218,9549.4322,9490.7872,9557.8998,9455.1444,166052.0,5214.0,69843.0,4.0,0.0,11877.0,0.0,1.0,-2.0,0.0,-7177.0,9448.90794,9480.10891,9407.918425,-31.20097000000169,40.9895149999993,9433.778188571428,9384.028024857143,97409.0,,,4.0,11877.0,-1.0,-7177.0,0.03139980247151495,-3.2366558842318005,0.1928,0.058583106267029936,0.7258
20250219,9484.3302,9545.8278,9558.5822,9452.9809,166500.0,448.0,67259.0,4.0,0.0,12680.0,0.0,0.0,-2.0,0.0,-8187.0,9445.95722,9489.036380000001,9416.502475,-43.07916000000114,29.45474500000091,9443.62124595238,9398.458435412698,89307.2,,,4.0,12680.0,-2.0,-8187.0,0.0026906906906906908,-3.2219807949928208,0.1871,0.0,0.7097
20250220,9496.429,9487.4212,9523.4387,9426.8357,165193.0,-1307.0,53262.0,4.0,0.0,12522.0,0.0,1.0,-2.0,0.0,-6810.0,9480.95464,9478.78743,9428.362415,2.167209999999614,52.59222500000033,9450.498026031746,9411.008924706348,81272.0,,,4.0,12522.0,-1.0,-6810.0,-0.007911957528466703,-3.242765894241757,0.1869,0.0,0.7742
20250221,9487.4264,9511.8593,9641.2118,9471.6629,168626.0,3433.0,147687.0,4.0,0.0,12862.0,0.0,0.0,-2.0,0.0,-8135.0,9500.61168,9467.67703,9432.433809999999,32.93464999999924,68.17787000000135,9459.54573920635,9421.300679373015,86387.9,177224.4,,4.0,12862.0,-2.0,-8135.0,0.020358663551291022,-3.2822412878102134,0.1885,0.0213333333333332,0.7903
20250224,9556.9008,9519.8113,9603.4726,9494.0055,168176.0,-450.0,80605.0,4.0,0.0,12971.0,0.0,0.0,-2.0,0.0,-7255.0,9514.903719999998,9471.28126,9441.76662,43.62245999999868,73.1370999999981,9471.067102222221,9430.483382150795,83628.7,,0.25623,4.0,12971.0,-2.0,-7255.0,-0.002675768242793264,-3.175290384830228,0.1971,0.13599999999999982,0.8226
20250225,9500.428,9555.154,9593.7547,9459.8896,166655.0,-1521.0,89322.0,4.0,0.0,13145.0,0.0,1.0,-2.0,0.0,-7302.0,9505.10288,9477.005410000002,9449.127875,28.09746999999879,55.97500500000024,9478.521499126984,9438.873114190475,85135.8,,,4.0,13145.0,-1.0,-7302.0,-0.00912663886472053,-3.2498844631676365,0.1842,0.0,0.5806
20250226,9500.899,9509.9358,9545.5565,9426.5851,162540.0,-4115.0,70284.0,4.0,0.0,12540.0,0.0,1.0,-2.0,0.0,-6623.0,9508.41664,9477.18693,9457.281635,31.22970999999961,51.13500500000009,9483.382098730159,9446.399082904763,85640.0,,,4.0,12540.0,-1.0,-6623.0,-0.025316845084286943,-3.098351788312633,0.1818,0.0,0.5484
20250227,9523.6678,9504.9029,9554.3987,9472.8675,165171.0,2631.0,60534.0,4.0,0.0,12160.0,0.0,1.0,-2.0,0.0,-5852.0,9513.8644,9497.409520000001,9467.74047,16.45487999999932,46.12392999999975,9489.295351031746,9454.225735531745,79866.1,,,4.0,12160.0,-1.0,-5852.0,0.015928946364676608,-3.1103538249428704,0.1831,0.016229712858926628,0.5161
20250228,9460.4153,9502.6789,9570.3665,9412.1909,161740.0,-3431.0,91931.0,4.0,0.0,11718.0,0.0,1.0,-2.0,0.0,-8686.0,9508.462179999999,9504.536929999998,9475.76048,3.925250000000233,32.7016999999978,9490.278926984129,9462.032051142856,82365.5,,,4.0,11718.0,-1.0,-8686.0,-0.02121305799431186,-3.161251062932894,0.1798,0.0,0.5161
20250303,9486.6642,9448.57,9497.4561,9411.9486,159530.0,-2210.0,49732.0,4.0,0.0,11802.0,0.0,1.0,-2.0,0.0,-6881.0,9494.41486,9504.65929,9483.44325,-10.24442999999883,10.97161000000051,9489.842314365078,9468.983049222223,78045.9,,,4.0,11802.0,-1.0,-6881.0,-0.013853193756660189,-3.026333989063743,0.1727,0.0,0.5161
20250304,9359.4362,9468.4272,9468.4272,9347.357,160669.0,1139.0,87637.0,5.0,0.0,14583.0,0.0,0.0,-3.0,0.0,-8843.0,9466.2165,9485.659689999999,9482.884300000002,-19.44318999999814,-16.66780000000108,9481.667835873013,9473.77201395238,79825.3,,,5.0,14583.0,-3.0,-8843.0,0.00708910866439699,-2.8978516101268426,0.1514,0.0,0.4677
20250305,9300.9118,9343.234,9367.4947,9251.4331,160076.0,-593.0,83797.0,5.0,0.0,14143.0,0.0,0.0,-2.0,0.0,-7776.0,9426.21906,9467.31785,9478.177115,-41.09879000000001,-51.95805500000097,9464.719091904763,9475.881798547618,81479.1,,,5.0,14143.0,-2.0,-7776.0,-0.003704490367075639,-2.775995029662763,0.1518,0.0036199095022622953,0.3871
20250306,9317.374,9303.8433,9349.3441,9296.5829,156645.0,-3431.0,47555.0,5.0,0.0,13974.0,0.0,0.0,-2.0,0.0,-5772.0,9384.9603,9449.412349999999,9464.09989,-64.45204999999805,-79.13958999999886,9449.701091825396,9475.802105126984,80908.4,,,5.0,13974.0,-2.0,-5772.0,-0.021903029142328195,-2.915012678135261,0.1509,0.0,0.3871
20250307,9329.5545,9340.5506,9344.1643,9285.9232,156040.0,-605.0,42752.0,5.0,0.0,11807.0,0.0,1.0,-2.0,501.0,-6397.0,9358.78814,9433.62516,9450.651095,-74.83701999999903,-91.86295499999869,9436.914296984127,9473.538960904762,70414.9,,,5.0,11807.0,-1.0,-5896.0,-0.0038772109715457573,-2.956102062127077,0.1444,0.0,0.3387
20250310,9326.465,9315.6125,9393.4262,9298.0819,154936.0,-1104.0,54967.0,5.0,0.0,13524.0,0.0,1.0,-2.0,328.0,-6321.0,9326.748300000001,9410.58158,9440.931419999999,-83.83327999999892,-114.1831199999979,9425.162511507937,9468.948501833333,67851.1,,,5.0,13524.0,-1.0,-5993.0,-0.007125522796509526,-2.89158121086737,0.1494,0.04844961240310083,0.3548
20250311,9352.2692,9331.4635,9360.7794,9230.2471,156088.0,1152.0,69798.0,5.0,0.0,13435.0,0.0,1.0,-2.0,1409.0,-6280.0,9325.314900000001,9395.7657,9436.385554999999,-70.45079999999871,-111.0706549999977,9414.022144206348,9462.49856634127,65898.7,,0.20345,5.0,13435.0,-1.0,-4871.0,0.007380452052688227,-2.8972581196442264,0.1565,0.13024757804090417,0.1774
20250312,9330.3749,9329.1668,9373.0924,9314.1642,154856.0,-1232.0,42853.0,5.0,0.0,13190.0,0.0,1.0,-2.0,1438.0,-6153.0,9331.20752,9378.71329,9427.95011,-47.50576999999976,-96.74258999999984,9404.712213809524,9454.631577849204,63155.6,,0.20631,5.0,13190.0,-1.0,-4715.0,-0.007955778271426357,-3.05819123995038,0.1587,0.1539289558665232,0.1935
20250313,9312.8285,9334.036,9352.2481,9263.0534,156000.0,1144.0,48482.0,5.0,0.0,11732.0,0.0,1.0,-2.0,748.0,-6656.0,9330.298420000001,9357.62936,9427.51944,-27.33093999999983,-97.22101999999904,9393.281432539683,9445.030186,61950.4,,0.21281,5.0,11732.0,-1.0,-5908.0,0.007333333333333333,-2.99523521928937,0.1637,0.2077502691065663,0.2097
20250314,9326.0117,9332.6655,9347.0193,9277.3249,154374.0,-1626.0,35993.0,5.0,0.0,13472.0,0.0,1.0,-2.0,800.0,-6535.0,9329.58986,9344.189,9424.362965,-14.59914000000026,-94.77310500000021,9382.866295634924,9434.28892286508,56356.6,,,5.0,13472.0,-1.0,-5735.0,-0.010532861751331182,-3.089235771857582,0.1534,0.108303249097473,0.2581
20250317,9315.4867,9295.5427,9369.3722,9284.6413,155159.0,785.0,41130.0,5.0,0.0,14000.0,0.0,1.0,-2.0,752.0,-6339.0,9327.394199999999,9327.071249999999,9415.86527,0.3229499999997643,-88.47107000000142,9372.602888412699,9422.56498026984,55496.4,,,5.0,14000.0,-1.0,-5587.0,0.005059326239534929,-3.0718710926991117,0.153,0.10348977135980741,0.2581
20250318,9268.9463,9306.3615,9318.5065,9238.8256,155981.0,822.0,58575.0,5.0,0.0,11765.0,0.0,1.0,-2.0,612.0,-6759.0,9310.72962,9318.022260000002,9401.840975,-7.292640000001484,-91.1113549999991,9359.767329682538,9410.374929650792,52590.2,,,5.0,11765.0,-1.0,-6147.0,0.005269872612690007,-3.0117329116567624,0.1463,0.022864019253911103,0.2419
20250319,9194.3788,9274.7283,9274.7283,9156.1935,155833.0,-148.0,67375.0,5.0,0.0,11946.0,0.0,1.0,-2.0,624.0,-6848.0,9283.5304,9307.36896,9387.343405,-23.83856000000014,-103.813005,9341.569826190476,9398.060003079365,50948.0,80850.0,,5.0,11946.0,-1.0,-6224.0,-0.0009497346518388274,-2.990928181816716,0.1472,0.033694344163658206,0.2258
20250320,9195.0829,9167.5476,9230.6015,9150.2857,154132.0,-1701.0,38116.0,5.0,0.0,11494.0,0.0,0.0,-3.0,0.0,-6465.0,9259.981279999998,9295.139850000001,9372.2761,-35.15857000000324,-112.294820000001,9322.12982515873,9385.3028764127,50004.1,,,5.0,11494.0,-3.0,-6465.0,-0.01103599512106506,-2.8941026420869527,0.1383,0.0,0.2097
20250321,9161.4035,9208.7422,9223.6068,9152.4664,154520.0,388.0,38297.0,5.0,0.0,11524.0,0.0,1.0,-3.0,0.0,-6368.0,9227.05964,9278.324750000002,9355.974955,-51.2651100000021,-128.9153150000002,9303.247465873013,9371.936193301586,49558.6,,,5.0,11524.0,-2.0,-6368.0,0.0025110018120631634,-3.03533797664793,0.1405,0.024663677130044928,0.2097
20250324,9313.2207,9169.4036,9340.5019,9123.3917,152168.0,-2352.0,99226.0,5.0,0.0,9886.0,0.0,1.0,-2.0,0.0,-4760.0,9226.60644,9277.00032,9343.790949999999,-50.39387999999963,-117.1845099999991,9294.298829920634,9358.849825142857,53984.5,119071.2,,5.0,9886.0,-1.0,-4760.0,-0.015456600599337574,-2.728976200205745,0.1385,0.002242152466367777,0.4032
20250325,9275.4381,9272.9584,9318.5536,9250.84,152379.0,211.0,43668.0,5.0,0.0,10489.0,0.0,1.0,-3.0,0.0,-5210.0,9227.9048,9269.31721,9332.541455,-41.412409999999,-104.6366550000002,9287.888037460318,9346.236414468254,51371.5,,,5.0,10489.0,-2.0,-5210.0,0.0013847052415359071,-2.782955973306397,0.1197,0.0,0.371
20250326,9328.2446,9284.0952,9378.2666,9284.0952,153319.0,940.0,71558.0,5.0,0.0,10285.0,0.0,0.0,-3.0,0.0,-5886.0,9254.677959999999,9269.10418,9323.908735,-14.42622000000119,-69.23077500000181,9286.636611349206,9334.428854222224,54242.0,85869.59999999999,0.22334,5.0,10285.0,-3.0,-5886.0,0.006131007898564431,-2.7600428984772494,0.1718,0.4833024118738405,0.3871
20250327,9322.2542,9326.536,9334.6345,9294.4036,153239.0,-80.0,37914.0,5.0,0.0,10337.0,0.0,0.0,-3.0,0.0,-7075.0,9280.112219999999,9270.04675,9313.838055,10.06546999999955,-33.7258350000011,9286.556055079365,9323.75631647619,53185.2,,,5.0,10337.0,-3.0,-7075.0,-0.0005220603110174303,-2.762059287037508,0.1718,0.4833024118738405,0.4032
20250328,9298.0648,9306.747,9352.3615,9243.136,147963.0,-5276.0,66388.0,5.0,0.0,10068.0,0.0,1.0,-3.0,0.0,-6708.0,9307.44448,9267.25206,9305.72053,40.1924199999994,1.723949999999604,9284.983130555556,9313.967999968254,56224.7,,,5.0,10068.0,-2.0,-6708.0,-0.0356575630394085,-2.6698702986671328,0.1581,0.3562152133580704,0.5323
20250331,9273.031,9281.6882,9318.7787,9226.8622,144042.0,-3921.0,65614.0,5.0,0.0,10024.0,0.0,0.0,-2.0,0.0,-7645.0,9299.40654,9263.00649,9295.03887,36.40005000000019,4.367669999999634,9282.350535476193,9304.942764674603,58673.1,,,5.0,10024.0,-2.0,-7645.0,-0.027221227142083557,-2.722796096549016,0.1588,0.36270871985157693,0.5
20250401,9321.6578,9290.6796,9335.2358,9239.4606,142968.0,-1074.0,39068.0,5.0,0.0,9410.0,0.0,1.0,-2.0,0.0,-6998.0,9308.65048,9268.27764,9293.149949999999,40.37284,15.50053000000116,9283.277729523808,9297.293804658731,56722.4,,,5.0,9410.0,-1.0,-6998.0,-0.007512170555648816,-2.6612977606931243,0.1534,0.3126159554730984,0.4839
20250402,9336.4526,9316.6447,9349.0715,9295.1567,142662.0,-306.0,32473.0,5.0,0.0,9352.0,0.0,1.0,-2.0,0.0,-7090.0,9310.29208,9282.48502,9294.92699,27.80705999999918,15.36508999999933,9286.389846746033,9291.775806714286,53232.2,,,5.0,9352.0,-1.0,-7090.0,-0.0021449299743449553,-2.6660010862153705,0.158,0.35528756957328383,0.4677
20250403,9263.3343,9325.8287,9325.8287,9229.9988,141791.0,-871.0,61337.0,5.0,0.0,10667.0,0.0,0.0,-3.0,0.0,-9242.0,9298.508100000001,9289.310159999999,9292.225005,9.197940000001836,6.283095000000685,9285.087232380953,9288.071547436508,55554.3,,,5.0,10667.0,-3.0,-9242.0,-0.006142844045108646,-2.843213236156006,0.154,0.3181818181818181,0.4677
20250407,9250.7993,9179.5674,9296.7985,9110.1314,129874.0,-11917.0,80595.0,5.0,0.0,9302.0,0.0,0.0,-3.0,0.0,-7995.0,9289.055000000002,9298.24974,9288.287245000001,-9.194739999997182,0.7677550000007614,9278.725542380953,9285.619355087303,59784.1,96714.0,0.21476,5.0,9302.0,-3.0,-7995.0,-0.09175816560666492,-2.801716575824133,0.1652,0.42207792207792216,0.4355
20250408,9267.3416,9265.1917,9282.6043,9225.1249,127081.0,-2793.0,39505.0,5.0,0.0,9002.0,0.0,0.0,-3.0,0.0,-8546.0,9287.917120000002,9293.661830000001,9285.331075,-5.744709999999031,2.586045000001832,9276.606434206346,9283.850115515874,53812.0,,0.22815,5.0,9002.0,-3.0,-8546.0,-0.021978108450515812,-2.818634948316791,0.1755,0.517625231910946,0.4355
20250409,9225.2086,9248.2161,9264.8318,9106.5329,119741.0,-7340.0,85738.0,5.0,0.0,8850.0,0.0,0.0,-3.0,0.0,-7434.0,9268.62728,9288.63888,9278.978045,-20.01159999999982,-10.35076499999923,9270.318189047619,9282.093130674602,58019.0,102885.6,0.2314,5.0,8850.0,-3.0,-7434.0,-0.06129897027751564,-2.9829283314036013,0.178,0.5408163265306122,0.5
20250410,9274.6456,9235.4433,9311.9507,9235.4433,121889.0,2148.0,56267.0,5.0,0.0,8610.0,0.0,1.0,-2.0,0.0,-6357.0,9256.265879999999,9283.27898,9276.19158,-27.01310000000012,-19.9257000000016,9269.663979682538,9280.395867507936,56489.9,,0.23231,5.0,8610.0,-1.0,-6357.0,0.017622591045951645,-2.9368803560520984,0.1787,0.5473098330241186,0.5645
20250411,9328.6459,9254.3821,9346.7364,9238.8874,121819.0,-70.0,49461.0,4.0,0.0,8672.0,0.0,1.0,-2.0,0.0,-7040.0,9269.3282,9283.918150000001,9276.98245,-14.58995000000141,-7.654249999999593,9272.556787380952,9278.995940738096,57644.6,,0.23465,4.0,8672.0,-1.0,-7040.0,-0.0005746230062633908,-2.9943944853024598,0.1805,0.5640074211502782,0.6452
20250414,9440.5615,9344.741,9467.7536,9344.741,126833.0,5014.0,97255.0,4.0,0.0,8546.0,0.0,0.0,-3.0,0.0,-8306.0,9307.28064,9298.167819999999,9282.70994,9.112820000002102,24.57070000000022,9286.064362222221,9279.10406390476,60731.3,116706.0,,4.0,8546.0,-3.0,-8306.0,0.039532298376605456,-2.818250297333901,0.1727,0.49165120593692013,0.6452
20250415,9414.7696,9462.6629,9468.4783,9400.2708,124347.0,-2486.0,68594.0,4.0,0.0,8283.0,0.0,0.0,-3.0,0.0,-7756.0,9336.76624,9312.341680000001,9287.674085,24.42455999999947,49.09215500000028,9300.756336825392,9280.944644039682,61029.3,,,4.0,8283.0,-3.0,-7756.0,-0.019992440509220166,-2.913018656912391,0.1594,0.36827458256029666,0.6935
