,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,ATRMA14,ATR60D60pct,推荐止损宽度,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势横截面分位数,趋势历史分位数,CB_index历史分位数
20240802,7503.4951,7507.9995,7538.8032,7486.2886,267142.0,-3845.0,166059.0,1.0,0.0,3756.0,0.0,3.0,-2.0,1031.0,-467.0,7462.78602,7458.084860000001,7517.344055000001,4.701159999998708,-54.55803500000184,7484.60751857143,7530.312563460318,142020.5,,0.7479925241083102,0.9231096754771682,1.671102199585478,1.0,3756.0,1.0,564.0,-0.014393094309393506,0.0451188583807362,,,0.8219,0.5267,0.5948
20240805,7390.939,7474.25,7489.7559,7387.6787,272068.0,4926.0,172707.0,1.0,0.0,3791.0,0.0,1.0,-2.0,1085.0,-5953.0,7452.3204,7447.995260000001,7504.549430000001,4.32513999999901,-52.22903000000133,7475.250098015874,7518.2513025873,143024.5,207248.4,0.8144939740577636,0.9231096754771682,1.737603649534932,1.0,3791.0,-1.0,-4868.0,0.018105767675728128,-0.0878016931261195,,,0.8219,0.4947,0.4726
20240806,7313.4688,7368.2734,7407.6855,7311.7705,278966.0,6898.0,130322.0,1.0,0.0,3709.0,0.0,1.0,-2.0,1074.0,-9441.0,7436.280960000001,7431.096239999999,7489.93818,5.184720000002017,-53.65721999999914,7459.128531190476,7505.977640444444,143615.0,,0.863338363254091,0.9269980688795729,1.790336432133664,1.0,3709.0,-1.0,-8367.0,0.024727027666453977,-0.0116701095852489,,,0.7945,0.3787,0.5419
20240807,7286.9346,7294.2676,7327.3696,7261.0688,292427.0,13461.0,154210.0,1.0,0.0,3712.0,0.0,1.0,-2.0,1576.0,-10404.0,7399.42472,7415.06866,7475.422725000001,-15.64393999999993,-75.99800500000129,7439.54475468254,7493.377746611111,143082.0,,0.9004749099824383,0.9269980688795729,1.827472978862011,1.0,3712.0,-1.0,-8828.0,0.04603200114900471,-0.1011753948517688,,,0.7808,0.3467,0.4576
20240808,7276.1362,7330.1934,7330.1934,7254.8013,298991.0,6564.0,111328.0,1.0,0.0,3520.0,0.0,1.0,-2.0,1469.0,-10269.0,7354.194740000001,7401.665629999999,7458.300774999999,-47.47088999999778,-104.106034999998,7421.714384365079,7480.774228317459,142712.5,,0.9307800386022959,0.9269980688795729,1.857778107481869,1.0,3520.0,-1.0,-8800.0,0.021953838075393573,-0.0984761203322394,,,0.7945,0.32,0.4614
20240809,7260.7407,7285.2144,7299.8418,7202.0806,312195.0,13204.0,180484.0,1.0,0.0,3266.0,0.0,1.0,-2.0,2838.0,-13509.0,7305.643859999999,7384.214940000001,7440.566645000001,-78.57108000000153,-134.9227850000016,7402.759209603174,7467.938319134921,148559.7,216580.8,0.9677132576660405,0.9269980688795729,1.894711326545613,1.0,3266.0,-1.0,-10671.0,0.042294079021124614,-0.1309465452991638,,,0.7808,0.3013,0.4266
20240812,7283.0337,7261.6836,7284.3735,7229.6162,312229.0,34.0,100771.0,1.0,0.0,3581.0,0.0,1.0,-2.0,2964.0,-9246.0,7284.0628,7368.1916,7426.641720000001,-84.12880000000041,-142.5789200000017,7386.140397142857,7454.8152395,145127.2,,1.001410805386284,0.9269980688795729,1.928408874265857,1.0,3581.0,-1.0,-6282.0,0.00010889443325251658,-0.1506435948361986,,,0.7534,0.2787,0.4111
20240813,7285.4863,7291.6094,7317.9497,7266.1592,310268.0,-1961.0,99665.0,1.0,0.0,3538.0,0.0,2.0,-2.0,3417.0,-8985.0,7278.4663,7357.373629999999,7413.921700000001,-78.90732999999909,-135.4554000000007,7372.635817460317,7441.935721634921,141316.8,,0.9921586847713418,0.9269980688795729,1.919156753650915,1.0,3538.0,0.0,-5568.0,-0.006320342413655292,-0.1604375956635032,,,0.7397,0.232,0.4032
20240814,7243.501,7296.6733,7308.8237,7236.5679,306702.0,-3566.0,106812.0,1.0,0.0,3279.0,0.0,1.0,-2.0,4280.0,-8902.0,7269.779579999999,7334.602150000001,7399.35891,-64.82257000000118,-129.5793300000005,7357.786531825397,7428.624190214287,136730.4,,0.9976788306244955,0.9344437243622374,1.932122554986733,1.0,3279.0,-1.0,-4622.0,-0.011626921246030349,-0.1836668243754506,,,0.6849,0.2493,0.3771
20240815,7225.2168,7231.5098,7242.7881,7117.7002,309787.0,3085.0,189702.0,1.0,0.0,3288.0,0.0,1.0,-2.0,8250.0,-13713.0,7259.5957,7306.89522,7383.158350000001,-47.29952000000048,-123.5626500000008,7339.694818492066,7413.926206134922,141206.0,227642.4,1.051388941399136,0.9492953913655818,2.000684332764718,1.0,3288.0,-1.0,-5463.0,0.009958455325756083,-0.149288583973364,,,0.6027,0.2373,0.4152
20240816,7256.4268,7219.6816,7302.9785,7192.7617,303347.0,-6440.0,143970.0,1.0,0.0,2949.0,0.0,1.0,-2.0,3624.0,-10169.0,7258.73292,7282.188389999998,7370.136625000001,-23.45546999999806,-111.4037050000006,7326.441416587301,7398.109595936508,138997.1,,1.120878325396757,0.9567402602051972,2.077618585601954,1.0,2949.0,-1.0,-6545.0,-0.021229812722723482,-0.1989753959114517,,,0.5753,0.2213,0.3561
20240819,7126.6226,7222.2832,7234.8296,7121.6738,304403.0,1056.0,155076.0,1.0,0.0,3019.0,0.0,1.0,-2.0,3712.0,-12823.0,7227.450699999999,7255.75675,7351.876005,-28.30605000000105,-124.4253050000007,7306.188641984127,7381.203450333333,137234.0,,1.186142179911275,0.961701827385129,2.147844007296404,1.0,3019.0,-1.0,-9111.0,0.0034690853900914247,-0.2193184939776489,,,0.5342,0.1427,0.3387
20240820,7187.1401,7132.1978,7200.6548,7129.25,304698.0,295.0,137836.0,1.0,0.0,3212.0,0.0,1.0,-2.0,4010.0,-15576.0,7207.78146,7243.123879999999,7337.110059999999,-35.34241999999904,-129.3285999999989,7288.622663492065,7364.152863563492,137985.4,,1.163094080030082,0.967345746354727,2.130439826384809,1.0,3212.0,-1.0,-11566.0,0.0009681717635166624,0.0636781888505493,,,0.4932,0.136,0.6223
20240821,7263.4648,7191.2275,7270.6689,7191.2275,277976.0,-26722.0,171182.0,1.0,0.0,3024.0,0.0,2.0,-2.0,3471.0,-14129.0,7211.774219999999,7240.7769,7327.922780000001,-29.00268000000051,-116.1485600000015,7279.14311690476,7348.112699785714,139682.6,205418.4,1.188227996896233,0.967345746354727,2.15557374325096,1.0,3024.0,0.0,-10658.0,-0.09613060120298156,0.0553781759447483,,,0.5068,0.112,0.6121
20240822,7158.0698,7269.8418,7280.083,7150.2407,271691.0,-6285.0,133201.0,1.0,0.0,2870.0,0.0,2.0,-2.0,3457.0,-14701.0,7198.34482,7228.97026,7315.317945,-30.6254399999998,-116.9731249999995,7266.301839999998,7332.571445349206,141869.9,,1.268411534053093,0.9725176699067214,2.240929203959815,1.0,2870.0,0.0,-11244.0,-0.023132897298769557,-0.1669582939358113,,,0.4932,0.0893,0.3949
20240823,7123.168,7163.938,7175.0605,7100.2256,283520.0,11829.0,152847.0,1.0,0.0,2979.0,0.0,1.0,-2.0,7321.0,-17935.0,7171.69306,7215.21299,7299.713965000001,-43.51993000000039,-128.0209050000012,7248.767895317461,7317.172313920635,139106.2,,1.231304928656796,0.9725176699067214,2.203822598563518,1.0,2979.0,-1.0,-10614.0,0.04172192437923251,-0.1633733219567244,,,0.4658,0.0787,0.4008
20240826,7260.79,7151.3252,7265.8101,7142.9629,269758.0,-13762.0,159762.0,1.0,0.0,3137.0,0.0,2.0,-2.0,2953.0,-14182.0,7198.526540000001,7212.988620000001,7290.590109999999,-14.46208000000024,-92.06356999999844,7241.396314920635,7302.697905698411,145005.3,,1.27810191232626,0.9851880227147806,2.263289935041041,1.0,3137.0,0.0,-11229.0,-0.05101609590818437,-0.0876436199981893,,,0.3288,0.04,0.4778
20240827,7300.6699,7287.9316,7321.0972,7254.4434,259230.0,-10528.0,115417.0,1.0,0.0,2972.0,0.0,2.0,-1.0,3254.0,-12172.0,7221.2325,7214.50698,7285.940304999999,6.72551999999996,-64.7078049999991,7241.210788650793,7289.555402817461,146580.5,,1.278277169659703,0.9725176699067214,2.250794839566424,1.0,2972.0,1.0,-8918.0,-0.04061258342012884,-0.0516790001324778,,,0.3973,0.0413,0.5175
20240828,7208.1479,7289.9429,7291.9683,7195.0298,247405.0,-11825.0,128509.0,1.0,0.0,3141.0,0.0,2.0,-2.0,2561.0,-13427.0,7210.16912,7210.971670000001,7272.786910000001,-0.8025500000003376,-62.61779000000024,7236.016197539684,7277.378369388888,148750.2,,1.309030595953458,0.9725176699067214,2.28154826586018,1.0,3141.0,0.0,-10866.0,-0.04779612376467735,-0.1304600481793792,,,0.4384,0.0853,0.4302
20240829,7219.4941,7181.4893,7227.019,7166.5093,238840.0,-8565.0,122706.0,2.0,0.0,6833.0,0.0,2.0,-2.0,2595.0,-13824.0,7222.45398,7210.3994,7258.647309999998,12.05457999999999,-36.19332999999824,7229.421461349206,7266.351033674602,142050.6,,1.27273326327038,0.9725176699067214,2.245250933177102,2.0,6833.0,0.0,-11229.0,-0.035860827332105175,-0.0705364151829955,,,0.4658,0.1093,0.4942
20240830,7216.5781,7232.3735,7268.376,7200.9414,235783.0,-3057.0,160947.0,2.0,0.0,6650.0,0.0,2.0,-1.0,4278.0,-14475.0,7241.136,7206.41453,7244.30146,34.72147000000041,-3.165459999999257,7226.357014920634,7256.342593507936,143748.3,,1.286112568211654,0.9725176699067214,2.258630238118375,2.0,6650.0,1.0,-10197.0,-0.012965311324395736,-0.0890391036187819,,,0.4795,0.18,0.4757
20240902,6990.8657,7205.7505,7221.3618,6980.1714,279413.0,43630.0,247245.0,2.0,0.0,6948.0,0.0,2.0,-1.0,7794.0,-16889.0,7187.151139999999,7192.838839999999,7224.297795,-5.687700000000405,-37.14665500000137,7208.722788968255,7246.596008206349,152965.2,296694.0,1.477806112853432,0.9851880227147806,2.462994135568213,2.0,6948.0,1.0,-9095.0,0.15614878334222101,-0.0715678759658665,,,0.5068,0.2307,0.4932
20240903,7018.3687,6982.3979,7066.9331,6976.748,301026.0,21613.0,189070.0,2.0,0.0,6627.0,0.0,2.0,-1.0,7464.0,-18854.0,7130.6909,7175.9617,7209.54279,-45.27080000000024,-78.85188999999991,7187.899417142855,7236.523683571429,158088.6,,1.498945105410762,1.007097061213752,2.506042166624514,2.0,6627.0,1.0,-11390.0,0.07179778490894474,-0.0192681992703018,,,0.5205,0.2653,0.5442
20240904,6945.4507,6981.6704,6991.9038,6863.751,305340.0,4314.0,183451.0,2.0,0.0,6547.0,0.0,2.0,-2.0,6721.0,-17362.0,7078.151459999999,7144.16029,7192.468595,-66.00883000000067,-114.3171350000011,7162.094951349208,7224.818867015873,159315.5,,1.531864931481822,1.024898182050333,2.556763113532155,2.0,6547.0,0.0,-10641.0,0.014128512477893495,0.0167874004233032,,,0.5342,0.3293,0.5741
20240905,6887.6187,6955.2939,7006.9072,6882.8848,309592.0,4252.0,154288.0,2.0,0.0,6881.0,0.0,2.0,-2.0,7352.0,-14698.0,7011.77638,7117.115180000001,7173.04272,-105.3388000000004,-161.2663400000001,7135.666806269842,7211.755363642857,161424.2,,1.551338391026852,1.032501157653962,2.583839548680814,2.0,6881.0,0.0,-7346.0,0.013734205018217526,0.1617706556378857,,,0.5479,0.3787,0.7174
20240906,6927.9961,6885.4639,6986.627,6834.0679,314586.0,4994.0,240814.0,2.0,0.0,6588.0,0.0,1.0,-2.0,7069.0,-20767.0,6954.059980000001,7097.59799,7156.405489999999,-143.5380099999993,-202.3455099999983,7110.409914126984,7197.919565523809,170220.9,288976.8,1.572287067474283,1.041927226279172,2.614214293753455,2.0,6588.0,-1.0,-13698.0,0.015874832319302194,0.2159238219063811,,,0.2466,0.0853,0.7587
20240909,6941.0425,6928.2207,6974.6611,6871.2837,300149.0,-14437.0,218972.0,2.0,0.0,5168.0,0.0,1.0,-2.0,7980.0,-19436.0,6944.09534,7065.623240000001,7139.30593,-121.527900000001,-195.2105899999997,7088.644923412697,7182.644426373015,176141.9,262766.4,1.605681381456033,1.05456667360418,2.660248055060213,2.0,5168.0,-1.0,-11456.0,-0.04809944394284172,0.2810491574541379,,,0.5342,0.3813,0.7914
20240910,6655.8638,6941.7378,6994.9111,6642.6865,312887.0,12738.0,280441.0,2.0,-1.0,4320.0,0.0,2.0,-1.0,10149.0,-11977.0,6871.59436,7001.14263,7107.824804999999,-129.5482700000002,-236.2304449999992,7052.069739682539,7163.73032147619,192644.3,336529.2,1.887361016926315,1.066923309744569,2.954284326670884,1.0,4320.0,1.0,-1828.0,0.04071118327063764,0.4361190879843836,,,0.4658,0.332,0.8534
20240911,6727.2383,6650.3633,6732.3696,6406.1157,288181.0,-24706.0,389927.0,1.0,0.0,1710.0,0.0,2.0,-1.0,9014.0,-10573.0,6827.951880000001,6953.051669999999,7082.01167,-125.0997899999984,-254.0597899999993,7008.777319761905,7141.006433698412,218786.1,467912.4,2.095180670774655,1.090700134987447,3.185880805762102,1.0,1710.0,1.0,-1559.0,-0.08573084276895424,-0.1352056426387601,,,0.4932,0.3133,0.4205
20240912,6889.8115,6732.8218,6900.4956,6693.5605,284469.0,-3712.0,278384.0,1.0,0.0,1538.0,0.0,2.0,-1.0,9805.0,-12673.0,6828.39044,6920.083410000001,7065.241404999999,-91.69297000000097,-236.8509649999987,6984.095772222221,7116.473864785714,234353.9,,2.234695417257428,1.112326803990923,3.347022221248351,1.0,1538.0,1.0,-2868.0,-0.013048873515216068,-0.1757879391488586,,,0.4795,0.268,0.3793
20240913,6994.8301,6887.7988,7002.3491,6869.5073,285467.0,998.0,282757.0,1.0,-1.0,942.0,0.0,2.0,-1.0,8183.0,-13235.0,6841.757240000001,6897.90861,7052.161569999999,-56.15136999999959,-210.4043299999985,6974.091266507938,7091.247289944445,246534.9,,2.230756743138417,1.127681996534264,3.358438739672681,0.0,942.0,1.0,-5052.0,0.0034960258103388484,0.4270136989917365,,,0.411,0.2627,0.8476
20240918,6826.6343,7025.5952,7046.5713,6820.5244,287219.0,1752.0,182345.0,1.0,-1.0,1354.0,0.0,2.0,-1.0,10626.0,-15618.0,6818.875599999999,6881.48547,7037.162155,-62.60987000000023,-218.2865550000006,6958.511764682539,7066.226187515873,240044.9,,2.405172120141009,1.127681996534264,3.532854116675272,0.0,1354.0,1.0,-4992.0,0.006099875008268952,0.467982190493728,,,0.3973,0.2027,0.8655
20240919,6902.7104,6827.0112,6913.8877,6733.8223,283173.0,-4046.0,253028.0,1.0,-1.0,1064.0,0.0,2.0,-1.0,10894.0,-16939.0,6868.24492,6869.91964,7022.940670000001,-1.674719999999979,-154.6957500000008,6941.366407301587,7041.572886531746,246440.7,,2.489347338572521,1.127681996534264,3.617029335106785,0.0,1064.0,1.0,-6045.0,-0.01428808537537124,0.5027787054487863,,,0.4247,0.1533,0.8729
