,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,ATRMA14,ATR60D60pct,推荐止损宽度,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势横截面分位数,趋势历史分位数,CB_index历史分位数
20240506,101.612,101.574,101.638,101.514,53844.0,-5017.0,35887.0,1.0,-2.0,410.0,-6153.0,2.0,-2.0,767.0,-512.0,101.5952,101.6522,101.6539,-0.05699999999998795,-0.05869999999998754,101.6479476190476,101.6648633333333,32763.1,,0.08881419003426261,0.07675930027371966,0.1655734903079823,-1.0,-5743.0,0.0,255.0,-0.09317658420622539,0.0009835546752983,,,0.3151,0.3467,0.111
20240507,101.674,101.632,101.698,101.632,52569.0,-1275.0,37708.0,1.0,-2.0,130.0,-7100.0,2.0,-2.0,424.0,-2224.0,101.5856,101.6478,101.6572,-0.06220000000000425,-0.07160000000000366,101.6488031746032,101.6650488888889,33422.0,,0.09022163323641443,0.07688766794905069,0.1671093011854651,-1.0,-6970.0,0.0,-1800.0,-0.024253837813159845,0.0039326529532524,,,0.4247,0.4333,0.114
20240508,101.65,101.674,101.674,101.64,51200.0,-1369.0,26681.0,1.0,-2.0,302.0,-6248.0,2.0,-2.0,624.0,-2416.0,101.5956,101.6424,101.6599,-0.0467999999999904,-0.0642999999999887,101.6485238095238,101.6643103174603,33672.0,,0.08670845161471817,0.07675930027371966,0.1634677518884378,-1.0,-5946.0,0.0,-1792.0,-0.02673828125,0.0029513422051033,,,0.5205,0.4867,0.114
20240509,101.638,101.644,101.676,101.63,50390.0,-810.0,23231.0,1.0,-2.0,136.0,-5859.0,2.0,-3.0,0.0,-3173.0,101.6296,101.6358,101.6593,-0.006200000000006867,-0.02970000000000539,101.6470222222222,101.6626001587302,33338.1,,0.0855858767844457,0.07453036850408812,0.1601162452885338,-1.0,-5723.0,-1.0,-3173.0,-0.01607461797975789,0.0137750146616089,,,0.5479,0.5173,0.139
20240510,101.64,101.644,101.682,101.634,48332.0,-2058.0,29115.0,1.0,-2.0,14.0,-6325.0,2.0,-3.0,0.0,-3453.0,101.6428,101.6252,101.6575,0.01760000000000161,-0.01469999999999061,101.6458142857143,101.6598220634921,32706.5,,0.08502421433410035,0.07453036850408812,0.1595545828381885,-1.0,-6311.0,-1.0,-3453.0,-0.04258048497889597,0.0167268602456881,,,0.6027,0.5573,0.144
20240513,101.726,101.66,101.746,101.652,46190.0,-2142.0,29622.0,0.0,-1.0,0.0,-6745.0,2.0,-3.0,278.0,-4063.0,101.6656,101.6304,101.6597,0.03520000000000323,0.005899999999996908,101.6502650793651,101.6570853968254,32867.4,,0.08642908739315946,0.07675930027371966,0.1631883876668791,-1.0,-6745.0,-1.0,-3785.0,-0.0463736739554016,0.0147454927943697,,,0.6712,0.6333,0.141
20240514,101.726,101.738,101.772,101.706,42032.0,-4158.0,31252.0,0.0,-1.0,0.0,-7174.0,2.0,-2.0,455.0,-4651.0,101.676,101.6308,101.6625,0.04520000000000834,0.01350000000000762,101.6569841269841,101.6544071428572,32916.3,,0.08727094889239104,0.07453036850408812,0.1618013173964792,-1.0,-7174.0,0.0,-4196.0,-0.09892462885420632,0.0098305024766436,,,0.6849,0.7533,0.133
20240515,101.726,101.762,101.762,101.708,39054.0,-2978.0,27480.0,0.0,-1.0,0.0,-7500.0,2.0,-2.0,1118.0,-4441.0,101.6912,101.6434,101.6634,0.04779999999999518,0.02780000000001337,101.6640825396825,101.6526282539682,31847.5,,0.08783172285086413,0.07294564898964284,0.160777371840507,-1.0,-7500.0,0.0,-3323.0,-0.07625339273825985,-9.468962019831092e-07,,,0.726,0.784,0.11
20240516,101.704,101.718,101.734,101.692,34281.0,-4773.0,27759.0,0.0,-1.0,0.0,-7296.0,2.0,-2.0,1552.0,-4678.0,101.7044,101.667,101.666,0.037399999999991,0.03839999999999577,101.6682746031746,101.6531707936508,30336.6,,0.08755324516173524,0.07294564898964284,0.1604988941513781,-1.0,-7296.0,0.0,-3126.0,-0.13923164435109828,0.0049155314627934,,,0.7671,0.7307,0.121
20240517,101.71,101.65,101.718,101.65,30287.0,-3994.0,29079.0,0.0,-1.0,0.0,-7240.0,2.0,-2.0,1614.0,-5027.0,101.7184,101.6806,101.6682,0.03780000000000427,0.0502000000000038,101.6705682539683,101.6548285714286,29781.4,,0.08684837370096464,0.07168899487454548,0.1585373685755101,-1.0,-7240.0,0.0,-3413.0,-0.13187176016112523,-9.4719411739588e-07,,,0.9315,0.9333,0.11
20240520,101.738,101.726,101.748,101.69,26120.0,-4167.0,17506.0,0.0,-1.0,0.0,-6480.0,2.0,-2.0,1861.0,-4822.0,101.7208,101.6932,101.6727,0.02759999999997831,0.04809999999999093,101.6762365079365,101.6576574603175,27943.3,,0.08516104008892945,0.06858402680735577,0.1537450668962852,-1.0,-6480.0,0.0,-2961.0,-0.15953292496171517,0.0127784994642348,,,0.9315,0.928,0.143
20240521,101.692,101.714,101.734,101.68,42671.0,16551.0,31194.0,0.0,-2.0,0.0,-7237.0,2.0,-2.0,1129.0,-4948.0,101.714,101.695,101.6714,0.01899999999999125,0.04259999999997888,101.6791222222222,101.6606893650794,27291.9,,0.07714585625577107,0.06858402680735577,0.1457298830631268,-2.0,-7237.0,0.0,-3819.0,0.3878746689789318,0.0098335958906839,,,0.9041,0.8493,0.137
20240522,101.746,101.696,101.756,101.69,46659.0,3988.0,37523.0,0.0,-1.0,0.0,-6778.0,2.0,-2.0,1866.0,-5094.0,101.718,101.7046,101.6735,0.01339999999999009,0.04449999999998511,101.6847174603174,101.6643087301587,28376.1,45027.6,0.06799872994107838,0.06858402680735577,0.1365827567484341,-1.0,-6778.0,0.0,-3228.0,0.08547118455174779,0.0137596774022979,,,0.7534,0.62,0.145
20240523,101.778,101.754,101.79,101.754,48997.0,2338.0,27619.0,0.0,-2.0,0.0,-7234.0,2.0,-1.0,2865.0,-4983.0,101.7328,101.7186,101.6772,0.01420000000000243,0.05559999999999832,101.6940349206349,101.66901,28814.9,,0.06321290105074129,0.06702994289478077,0.130242843945522,-2.0,-7234.0,1.0,-2118.0,0.04771720717594955,0.0147378818550794,,,0.7671,0.584,0.148
20240524,101.732,101.8,101.808,101.712,50848.0,1851.0,29579.0,0.0,-2.0,0.0,-5183.0,2.0,-2.0,1586.0,-4975.0,101.7372,101.7278,101.6765,0.00940000000001362,0.06069999999999709,101.7016634920635,101.6745949206349,28861.3,,0.06124111582436921,0.06702994289478077,0.12827105871915,-2.0,-5183.0,0.0,-3389.0,0.036402611705475145,0.0167093362855518,,,0.7397,0.532,0.152
20240527,101.75,101.74,101.75,101.68,50503.0,-345.0,29125.0,0.0,-2.0,0.0,-6575.0,1.0,-2.0,3517.0,-4888.0,101.7396,101.7302,101.6803,0.009399999999999409,0.05929999999999325,101.7069952380952,101.6802679365079,28811.6,,0.06011421701232504,0.06702994289478077,0.1271441599071058,-2.0,-6575.0,-1.0,-1371.0,-0.006831277349860405,0.0039310300593499,,,0.726,0.4973,0.117
20240528,101.76,101.738,101.764,101.738,52238.0,1735.0,20514.0,0.0,-2.0,0.0,-6542.0,2.0,-2.0,3728.0,-4833.0,101.7532,101.7336,101.6822,0.01960000000001116,0.07100000000001216,101.7145365079365,101.6860231746032,27737.8,,0.05954780185749909,0.06692475826168501,0.1264725601191841,-2.0,-6542.0,0.0,-1105.0,0.03321336957770206,0.0058952798910892,,,0.6849,0.4547,0.128
20240529,101.782,101.788,101.8,101.764,52994.0,756.0,18386.0,0.0,-2.0,0.0,-7616.0,2.0,-2.0,3973.0,-4493.0,101.7604,101.7392,101.6913,0.02119999999999322,0.06909999999999172,101.7247015873016,101.6920850793651,26828.4,,0.05912049487084058,0.06692475826168501,0.1260452531325256,-2.0,-7616.0,0.0,-520.0,0.014265765935766313,-0.0049174038052253,,,0.6301,0.436,0.099
20240530,101.764,101.76,101.792,101.756,52386.0,-608.0,22997.0,0.0,-2.0,0.0,-7715.0,1.0,-2.0,3684.0,-4394.0,101.7576,101.7452,101.7061,0.01239999999999952,0.05149999999999011,101.7308873015873,101.6983463492063,26352.2,,0.05827284892447967,0.06692475826168501,0.1251976071861647,-2.0,-7715.0,-1.0,-710.0,-0.011606154316038637,0.0058959174006996,,,0.6301,0.4187,0.13
20240531,101.758,101.75,101.806,101.74,51326.0,-1060.0,27358.0,0.0,-2.0,0.0,-6820.0,2.0,-2.0,4641.0,-4556.0,101.7628,101.75,101.7153,0.01279999999999859,0.04749999999999943,101.7367492063492,101.7049644444444,26180.1,,0.05546327278241732,0.06578748301599457,0.1212507557984119,-2.0,-6820.0,0.0,85.0,-0.0206523009780618,0.0186674060483149,,,0.6027,0.3947,0.161
20240603,101.82,101.76,101.824,101.76,53847.0,2521.0,29843.0,0.0,-2.0,0.0,-7560.0,2.0,-1.0,6208.0,-4116.0,101.7768,101.7582,101.7257,0.01859999999999218,0.05110000000000525,101.7448920634921,101.71183,27413.8,,0.05545961276553966,0.06578748301599457,0.1212470957815342,-2.0,-7560.0,1.0,2092.0,0.04681783571972441,0.004910452983554,,,0.4521,0.3533,0.124
20240604,101.802,101.824,101.828,101.772,52926.0,-921.0,23706.0,1.0,-2.0,471.0,-7422.0,1.0,-2.0,5316.0,-3965.0,101.7852,101.7692,101.7321,0.01600000000000534,0.0531000000000148,101.7530158730159,101.7192193650794,26665.0,,0.0555970505483892,0.06578748301599457,0.1213845335643838,-1.0,-6951.0,-1.0,1351.0,-0.01740165514114046,0.0127683237627758,,,0.4795,0.4067,0.149
20240605,101.832,101.804,101.842,101.804,54453.0,1527.0,23152.0,1.0,-2.0,478.0,-7662.0,2.0,-1.0,6505.0,-4740.0,101.7952,101.7778,101.7412,0.01739999999999498,0.05399999999998784,101.7619603174603,101.7269436507937,25227.9,,0.05545167141164457,0.06501313989558306,0.1204648113072276,-1.0,-7184.0,1.0,1765.0,0.028042532091895764,0.0108014110198816,,,0.4658,0.4227,0.145
20240606,101.83,101.84,101.846,101.814,54958.0,505.0,25353.0,1.0,-2.0,525.0,-7903.0,2.0,-1.0,6769.0,-4869.0,101.8084,101.783,101.7508,0.02539999999999054,0.05759999999999366,101.7707095238095,101.7346111111111,25001.3,,0.05292030230547262,0.06493839893138657,0.1178587012368592,-1.0,-7378.0,1.0,1900.0,0.009188835110447978,0.0471188617205491,,,0.4384,0.4227,0.213
20240607,101.85,101.828,101.85,101.81,54337.0,-621.0,23920.0,1.0,-2.0,664.0,-7742.0,2.0,-1.0,6968.0,-4925.0,101.8268,101.7948,101.7613,0.03200000000001069,0.06550000000000011,101.7791285714286,101.7423576190476,24435.4,,0.05165289256198276,0.06490135212320641,0.1165542446851892,-1.0,-7078.0,1.0,2043.0,-0.011428676592377202,0.0431887413565467,,,0.4384,0.404,0.201
20240611,101.862,101.846,101.87,101.832,54203.0,-134.0,26734.0,1.0,-2.0,855.0,-7698.0,2.0,-1.0,7351.0,-4625.0,101.8352,101.806,101.7681,0.02919999999998879,0.0671000000000106,101.7885793650794,101.750516031746,24196.3,,0.05024328697758617,0.06488476122018584,0.115128048197772,-1.0,-6843.0,1.0,2726.0,-0.002472187886279357,0.0451450924790635,,,0.4384,0.388,0.206
20240612,101.834,101.862,101.874,101.824,53257.0,-946.0,25297.0,1.0,-2.0,926.0,-6826.0,2.0,-2.0,6857.0,-5621.0,101.8416,101.8134,101.7735,0.02820000000001244,0.06810000000000116,101.7961301587302,101.7586753968254,24674.6,,0.0491174988808229,0.06487251627923074,0.1139900151600536,-1.0,-5900.0,0.0,1236.0,-0.017762923183806824,0.0579095992200496,,,0.4384,0.38,0.249
20240613,101.816,101.836,101.85,101.802,51341.0,-1916.0,27383.0,1.0,-2.0,928.0,-6798.0,2.0,-2.0,6454.0,-5207.0,101.8384,101.8168,101.778,0.0216000000000065,0.06040000000001555,101.801173015873,101.7663225396825,25574.3,,0.04939685319591882,0.06486282516944063,0.1142596783653594,-1.0,-5870.0,0.0,1247.0,-0.03731910169260435,0.063798074981106,,,0.4795,0.3733,0.263
20240614,101.82,101.81,101.824,101.79,51722.0,381.0,24594.0,1.0,-2.0,933.0,-6187.0,2.0,-2.0,6791.0,-5481.0,101.8364,101.8224,101.7838,0.01400000000001,0.0525999999999982,101.8048015873015,101.773713968254,25734.0,,0.0450437808711248,0.06486282516944063,0.1099066060405654,-1.0,-5254.0,0.0,1310.0,0.007366304473918255,0.0637991151562586,,,0.4521,0.368,0.264
20240617,101.774,101.82,101.838,101.77,50985.0,-737.0,30805.0,1.0,-2.0,927.0,-5814.0,2.0,-2.0,6099.0,-5394.0,101.8212,101.824,101.787,-0.002799999999979264,0.03419999999999845,101.805573015873,101.7805963492063,26078.7,,0.04490270145877456,0.06487251627923074,0.1097752177380053,-1.0,-4887.0,0.0,705.0,-0.014455231930960086,0.0226015256901037,,,0.6301,0.424,0.171
20240618,101.828,101.776,101.832,101.776,50231.0,-754.0,26972.0,1.0,-2.0,933.0,-5967.0,2.0,-1.0,7077.0,-4681.0,101.8144,101.8248,101.7915,-0.01040000000000418,0.02290000000000703,101.8083285714286,101.78694,25791.6,,0.04714558725721907,0.06486282516944063,0.1120084124266597,-1.0,-5034.0,1.0,2396.0,-0.015010650793334794,0.033394519591352,,,0.6575,0.4587,0.186
20240619,101.89,101.83,101.89,101.826,53504.0,3273.0,29545.0,1.0,-2.0,1101.0,-6404.0,1.0,-1.0,7060.0,-4401.0,101.8256,101.8336,101.8014,-0.007999999999995566,0.02420000000002176,101.8156206349206,101.7932004761905,26375.5,,0.04882565872548081,0.06486282516944063,0.1136884838949214,-1.0,-5303.0,0.0,2659.0,0.06117299641148325,0.0422108945463423,,,0.6986,0.4813,0.202
20240620,101.868,101.892,101.894,101.862,54654.0,1150.0,21850.0,1.0,-2.0,1126.0,-4375.0,1.0,-1.0,6866.0,-5950.0,101.836,101.8372,101.8075,-0.001200000000011414,0.02849999999997976,101.8228984126984,101.7992942857143,26245.3,,0.04854151000572349,0.06486282516944063,0.1134043351751641,-1.0,-3249.0,0.0,916.0,0.021041460826289018,0.0294532698642473,,,0.7123,0.4947,0.178
20240621,101.87,101.86,101.87,101.81,55073.0,419.0,26197.0,1.0,-2.0,1125.0,-4011.0,1.0,-1.0,6748.0,-6159.0,101.846,101.8412,101.8121,0.004800000000017235,0.03390000000000271,101.8282174603175,101.8050450793651,26329.7,,0.04811684959486404,0.06483606877018586,0.1129529183650499,-1.0,-2886.0,0.0,589.0,0.007608083816026002,0.023560653166469,,,0.7397,0.5293,0.172
20240624,101.89,101.86,101.89,101.826,53989.0,-1084.0,20547.0,1.0,-2.0,1133.0,-3554.0,2.0,-1.0,6205.0,-4853.0,101.8692,101.8452,101.82,0.02400000000000091,0.04919999999999902,101.8343412698413,101.8105663492063,25992.4,,0.04797421175704831,0.06483606877018586,0.1128102805272342,-1.0,-2421.0,1.0,1352.0,-0.020078164070458798,0.0255194112270983,,,0.726,0.536,0.176
20240625,101.92,101.89,101.92,101.89,56353.0,2364.0,25847.0,1.0,-1.0,1184.0,-2447.0,1.0,-1.0,5252.0,-5385.0,101.8876,101.851,101.8285,0.03659999999999286,0.05910000000000082,101.8431428571429,101.8160226984127,25903.7,,0.0461468113815711,0.06372487207875273,0.1098716834603238,0.0,-1263.0,0.0,-133.0,0.04194985182687701,0.0206047808268916,,,0.7397,0.5733,0.167
20240626,101.93,101.924,101.938,101.912,57499.0,1146.0,21667.0,1.0,-2.0,1228.0,-2372.0,2.0,-1.0,5230.0,-5779.0,101.8956,101.8606,101.837,0.0350000000000108,0.05860000000001264,101.8528634920635,101.821696031746,25540.7,,0.04516186038813992,0.06372487207875273,0.1088867324668926,-1.0,-1144.0,1.0,-549.0,0.019930781404894,0.0098055702319988,,,0.7671,0.5853,0.141
20240627,101.954,101.926,101.99,101.924,57777.0,278.0,25743.0,1.0,-2.0,1164.0,-1701.0,2.0,-1.0,4486.0,-7013.0,101.9128,101.8744,101.8456,0.03839999999998156,0.0671999999999997,101.864226984127,101.8280014285714,25376.7,,0.04754204806655207,0.06476915438853371,0.1123112024550858,-1.0,-537.0,1.0,-2527.0,0.004811603233120446,0.0107851372161852,,,0.6164,0.3867,0.146
20240628,101.978,101.964,101.986,101.95,57544.0,-233.0,29062.0,1.0,-2.0,1189.0,-1045.0,2.0,-1.0,3771.0,-5837.0,101.9344,101.8902,101.8563,0.04419999999998936,0.07809999999999206,101.8766158730159,101.8351828571429,25823.5,,0.04725732243096101,0.06369079429338151,0.1109481167243425,-1.0,144.0,1.0,-2066.0,-0.00404907549005978,0.0117636076319677,,,0.6164,0.3813,0.15
20240701,101.884,101.978,102.008,101.876,55805.0,-1739.0,29070.0,1.0,-1.0,1272.0,-650.0,2.0,-1.0,3201.0,-5574.0,101.9332,101.9012,101.8626,0.03199999999999648,0.07059999999999889,101.8827904761905,101.8429046031746,25650.0,,0.05384727566439491,0.06369079429338151,0.1175380699577764,0.0,622.0,1.0,-2373.0,-0.031162082250694383,-0.0058944465842542,,,0.6164,0.3773,0.097
20240702,101.956,101.896,101.972,101.896,56444.0,639.0,24444.0,2.0,-2.0,964.0,-694.0,1.0,-1.0,3002.0,-7034.0,101.9404,101.914,101.8694,0.02639999999999532,0.07099999999999795,101.8904634920635,101.8511180952381,25397.2,,0.05650676048003889,0.06369079429338151,0.1201975547734204,0.0,270.0,0.0,-4032.0,0.011320955283112465,-0.0039259551390137,,,0.7945,0.516,0.103
20240703,101.98,101.956,101.986,101.948,58998.0,2554.0,21705.0,2.0,-1.0,2698.0,-650.0,1.0,-1.0,2993.0,-9549.0,101.9504,101.923,101.8783,0.02740000000000009,0.07210000000000605,101.9003857142857,101.8595946031746,24613.2,,0.05579926844074638,0.06369079429338151,0.1194900627341279,1.0,2048.0,0.0,-6556.0,0.0432896030373911,-3.2508536866821067e-06,,,0.7671,0.436,0.112
20240704,101.964,101.976,101.99,101.95,60156.0,1158.0,22537.0,2.0,-1.0,2929.0,-649.0,1.0,-1.0,3331.0,-10470.0,101.9524,101.9326,101.8849,0.01979999999998938,0.06749999999999545,101.9092936507937,101.8682341269841,24681.9,,0.05621419148992788,0.06358173306545216,0.11979592455538,1.0,2280.0,0.0,-7139.0,0.019249950129662876,-0.0019647091684381,,,0.7808,0.424,0.108
20240705,101.942,101.95,101.966,101.934,59632.0,-524.0,26168.0,1.0,-2.0,1119.0,-756.0,1.0,-1.0,3856.0,-9883.0,101.9452,101.9398,101.8905,0.00539999999999452,0.05469999999999686,101.9153619047619,101.8769485714286,24679.0,,0.05368453955345055,0.06281283737364526,0.1164973769270958,-1.0,363.0,0.0,-6027.0,-0.00878722833378052,-0.0019638055207061,,,0.7808,0.408,0.109
20240708,101.858,101.89,101.89,101.818,57624.0,-2008.0,37488.0,2.0,0.0,2417.0,0.0,1.0,-1.0,3667.0,-7309.0,101.94,101.9366,101.8909,0.003399999999999181,0.0490999999999957,101.9128507936508,101.8847995238095,26373.1,44985.6,0.05830887444249103,0.06358173306545216,0.1218906075079432,2.0,2417.0,0.0,-3642.0,-0.034846591697903655,0.0068699985120676,,,0.7808,0.4213,0.139
20240709,101.922,101.874,101.93,101.858,55050.0,-2574.0,30785.0,3.0,-1.0,1397.0,-207.0,1.0,-1.0,4204.0,-6096.0,101.9332,101.9368,101.8939,-0.003599999999977399,0.03930000000001144,101.9144682539683,101.8919320634921,26866.9,,0.05886821648926699,0.06476915438853371,0.1236373708778007,2.0,1190.0,0.0,-1892.0,-0.0467574931880109,0.0029417327137289,,,0.7671,0.432,0.122
20240710,101.938,101.918,101.946,101.91,54860.0,-190.0,20514.0,1.0,-1.0,933.0,-1030.0,2.0,-1.0,4634.0,-6470.0,101.9248,101.9376,101.8991,-0.01279999999999859,0.0257000000000005,101.9183015873016,101.8984758730159,26751.6,,0.05914563983108313,0.06358173306545216,0.1227273728965353,0.0,-97.0,1.0,-1836.0,-0.0034633612832664965,0.004904249213818,,,0.7397,0.432,0.13
20240711,101.94,101.932,101.948,101.924,54450.0,-410.0,13328.0,2.0,-1.0,1245.0,0.0,1.0,-1.0,3702.0,-6482.0,101.92,101.9362,101.9053,-0.01619999999999777,0.01470000000000482,101.9221873015873,101.9042719047619,25510.1,,0.05662006256236365,0.06281283737364526,0.1194328999360089,1.0,1245.0,0.0,-2780.0,-0.007529843893480257,0.0098089411897386,,,0.6575,0.4627,0.15
20240712,101.974,101.95,101.984,101.95,54742.0,292.0,10553.0,2.0,0.0,985.0,0.0,1.0,-1.0,3891.0,-6228.0,101.9264,101.9358,101.913,-0.009399999999999409,0.0134000000000043,101.9285396825397,101.9094642857143,23659.2,,0.0552153257564047,0.06171553882096587,0.1169308645773706,2.0,985.0,0.0,-2337.0,0.005334112747068065,0.0235369502452618,,,0.6575,0.4747,0.185
20240715,101.984,101.978,102.004,101.968,55052.0,310.0,19156.0,1.0,-1.0,966.0,-418.0,1.0,-1.0,3890.0,-6813.0,101.9516,101.9458,101.9235,0.005800000000007799,0.02809999999999491,101.9354190476191,101.9147271428571,22667.8,,0.05563325214895377,0.06046429269953306,0.1160975448484868,0.0,548.0,0.0,-2923.0,0.005631039744241808,0.0225537114810603,,,0.6301,0.484,0.184
20240716,102.0,101.988,102.014,101.97,55657.0,605.0,13756.0,1.0,-1.0,997.0,-916.0,2.0,-1.0,4500.0,-7272.0,101.9672,101.9502,101.9321,0.01700000000001012,0.03509999999999991,101.9425126984127,101.9199320634921,21599.0,,0.05689166901379517,0.06046429269953306,0.1173559617133282,0.0,81.0,1.0,-2772.0,0.010870151104083943,0.0254927537402471,,,0.6438,0.4907,0.191
20240717,102.014,102.006,102.034,101.994,56282.0,625.0,17368.0,1.0,-1.0,1005.0,-1303.0,2.0,-1.0,4512.0,-7951.0,101.9824,101.9536,101.9383,0.02880000000000393,0.04410000000000025,101.9508111111111,101.9249746031746,21165.3,,0.05506769964142751,0.05778041950150106,0.1128481191429286,0.0,-298.0,1.0,-3439.0,0.011104793717351907,0.020586140405629,,,0.726,0.476,0.179
20240718,101.996,102.012,102.024,101.976,56650.0,368.0,23213.0,2.0,-1.0,1000.0,-91.0,2.0,-1.0,4537.0,-9360.0,101.9936,101.9568,101.9447,0.03679999999998529,0.04889999999998906,101.9570825396825,101.9297534920635,21232.9,,0.0559077228322077,0.05778041950150106,0.1136881423337087,1.0,909.0,1.0,-4823.0,0.0064960282436010595,0.0254932151774909,,,0.3562,0.2947,0.193
20240719,102.032,102.0,102.034,102.0,57426.0,776.0,17169.0,1.0,-1.0,1035.0,-382.0,1.0,-1.0,4242.0,-9291.0,102.0052,101.9658,101.9528,0.03939999999998633,0.05239999999999156,101.9645571428571,101.934673015873,20333.0,,0.04931698774080515,0.05778041950150106,0.1070974072423062,0.0,653.0,0.0,-5049.0,0.013513042872566433,0.0235238580589213,,,0.3699,0.276,0.187
20240722,102.11,102.06,102.148,102.058,58654.0,1228.0,25740.0,1.0,-1.0,1112.0,-606.0,1.0,-1.0,4102.0,-10018.0,102.0304,101.991,101.9638,0.03940000000000055,0.06660000000000821,101.9787142857143,101.9412593650794,19158.2,30888.0,0.05127292747402377,0.06046429269953306,0.1117372201735568,0.0,506.0,0.0,-5916.0,0.02093633852763665,0.0176272806034282,,,0.3425,0.2533,0.175
20240723,102.148,102.14,102.15,102.122,58267.0,-387.0,25693.0,2.0,-2.0,1689.0,-1079.0,1.0,-1.0,4166.0,-11589.0,102.06,102.0136,101.9752,0.04640000000000555,0.08480000000000132,101.996107936508,101.9494233333333,18649.0,30831.6,0.05140696809546251,0.05778041950150106,0.1091873875969636,0.0,610.0,0.0,-7423.0,-0.006641838433418573,0.0215373771390516,,,0.2877,0.224,0.183
20240724,102.144,102.152,102.156,102.132,57467.0,-800.0,20944.0,2.0,-1.0,1828.0,-1530.0,1.0,-1.0,4133.0,-11483.0,102.086,102.0342,101.9859,0.05180000000000007,0.1000999999999976,102.0125333333333,101.9588465079365,18692.0,,0.05028004162459181,0.05701949560063598,0.1072995372252278,1.0,298.0,0.0,-7350.0,-0.013921032940644196,0.0205572926662561,,,0.274,0.224,0.18
20240725,102.13,102.164,102.184,102.128,57730.0,263.0,23149.0,2.0,-1.0,1888.0,-2170.0,1.0,-2.0,3918.0,-11589.0,102.1128,102.0532,101.9947,0.05960000000001742,0.1181000000000125,102.0278571428572,101.9694134920635,19674.1,,0.05195387168373988,0.0569789481330854,0.1089328198168253,1.0,-282.0,-1.0,-7671.0,0.004555690282348865,0.0225188208723077,,,0.2329,0.224,0.188
20240726,102.162,102.144,102.176,102.136,56435.0,-1295.0,21280.0,1.0,-1.0,1161.0,-2686.0,2.0,-1.0,4451.0,-11106.0,102.1388,102.072,102.0039,0.06680000000000064,0.1349000000000018,102.0438174603175,101.9809412698413,20746.8,,0.04648251935255001,0.0557887627801974,0.1022712821327474,0.0,-1525.0,1.0,-6655.0,-0.022946752901568175,0.0303468392851467,,,0.3562,0.2253,0.208
20240729,102.164,102.172,102.182,102.152,55198.0,-1237.0,16695.0,1.0,-1.0,1152.0,-2934.0,2.0,-1.0,4415.0,-10657.0,102.1496,102.09,102.0179,0.05960000000000321,0.1317000000000093,102.059080952381,101.9933074603175,20500.7,,0.04353498476975552,0.05490274304328407,0.09843772781303958,0.0,-1782.0,1.0,-6242.0,-0.02241023225479184,0.0293661040330621,,,0.3562,0.2173,0.203
20240730,102.178,102.172,102.184,102.14,55576.0,378.0,26844.0,1.0,-1.0,1062.0,-2795.0,2.0,-1.0,4147.0,-9460.0,102.1556,102.1078,102.029,0.04780000000000939,0.1265999999999963,102.0739587301587,102.0064520634921,21809.5,32212.8,0.04408751441591809,0.05378309514180061,0.0978706095577187,0.0,-1733.0,1.0,-5313.0,0.006801497049085937,0.0557965445443154,,,0.3699,0.2027,0.271
20240731,102.204,102.19,102.268,102.186,57802.0,2226.0,36568.0,1.0,-1.0,1070.0,-3980.0,2.0,-1.0,5218.0,-8738.0,102.1676,102.1268,102.0402,0.04079999999999018,0.1273999999999944,102.0915523809524,102.0205261904762,23729.5,43881.6,0.04869720970585951,0.05378309514180061,0.1024803048476601,0.0,-2910.0,1.0,-3520.0,0.038510778173765615,0.042079461176166,,,0.3699,0.2013,0.229
20240801,102.244,102.204,102.276,102.192,59719.0,1917.0,37649.0,1.0,-1.0,979.0,-9011.0,2.0,-1.0,5807.0,-5183.0,102.1904,102.1516,102.0542,0.03879999999999484,0.1362000000000023,102.1102761904762,102.0358455555555,25173.1,45178.8,0.05148617358395763,0.05490274304328407,0.1063889166272417,0.0,-8032.0,1.0,624.0,0.032100336576299,0.0489061485023479,,,0.3425,0.1973,0.249
20240802,102.258,102.276,102.292,102.228,59026.0,-693.0,31114.0,1.0,-1.0,1202.0,-9217.0,2.0,-2.0,5476.0,-9467.0,102.2096,102.1742,102.07,0.03539999999999566,0.1396000000000015,102.1305761904762,102.0524474603175,26567.6,,0.05343464467360374,0.0557887627801974,0.1092234074538011,0.0,-8015.0,0.0,-3991.0,-0.01174058889303019,0.0430292414460329,,,0.3151,0.196,0.233
20240805,102.282,102.284,102.284,102.23,53724.0,-5302.0,32276.0,1.0,-1.0,1213.0,-4918.0,2.0,-2.0,4699.0,-10374.0,102.2332,102.1914,102.0912,0.04179999999999495,0.1420000000000101,102.1496492063492,102.0695409523809,27221.2,,0.05412337612390222,0.0557887627801974,0.1099121389040996,0.0,-3705.0,0.0,-5675.0,-0.09868959868959869,0.0430191446395387,,,0.3425,0.1893,0.233
