,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,ATRMA14,ATR60D60pct,推荐止损宽度,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势横截面分位数,趋势历史分位数,CB_index历史分位数
20240506,104.115,104.115,104.175,103.915,169436.0,-7085.0,59489.0,2.0,-2.0,12644.0,-3510.0,3.0,-1.0,17328.0,-922.0,104.136,104.3835,104.3085,-0.2475000000000023,-0.1725000000000136,104.3415476190476,104.351396031746,72881.5,,0.2565734107842936,0.2357611503580395,0.4923345611423331,0.0,9134.0,2.0,16406.0,-0.04181519865908071,0.0720543158637412,,,0.8493,0.8653,0.062
20240507,104.375,104.245,104.405,104.245,162150.0,-7286.0,71323.0,2.0,-1.0,10352.0,-3010.0,3.0,0.0,20160.0,0.0,104.117,104.36,104.33175,-0.2429999999999808,-0.2147499999999809,104.3437380952381,104.3642503968254,73148.6,,0.2521295884506177,0.2364983767507892,0.4886279652014068,1.0,7342.0,3.0,20160.0,-0.04493370336108542,0.1174163047357653,,,0.8767,0.9,0.104
20240508,104.425,104.33,104.465,104.31,157082.0,-5068.0,55510.0,2.0,-1.0,11015.0,-3053.0,3.0,0.0,19295.0,0.0,104.163,104.345,104.35175,-0.1819999999999737,-0.1887499999999847,104.3501349206349,104.3731583333333,73561.7,,0.2473384602753229,0.2357611503580395,0.4830996106333624,1.0,7962.0,3.0,19295.0,-0.03226340382730039,0.1125664201980486,,,0.8904,0.9173,0.101
20240509,104.215,104.36,104.43,104.21,152013.0,-5069.0,61286.0,2.0,-1.0,9977.0,-3055.0,3.0,0.0,18357.0,0.0,104.249,104.302,104.357,-0.05299999999999727,-0.1080000000000041,104.3425277777777,104.3761849206349,73704.0,,0.255249552628969,0.2357611503580395,0.4910107029870085,1.0,6922.0,3.0,18357.0,-0.033345832264345815,0.1512090157022954,,,0.9178,0.9333,0.134
20240510,104.295,104.28,104.365,104.175,145047.0,-6966.0,55147.0,2.0,-2.0,9292.0,-3495.0,3.0,0.0,20702.0,0.0,104.285,104.247,104.35975,0.0379999999999967,-0.07475000000000875,104.3361071428571,104.3724067460317,72413.5,,0.2590434214263479,0.2357611503580395,0.4948045717843874,0.0,5797.0,3.0,20702.0,-0.048025812322902234,0.218321476649467,,,0.9589,0.9507,0.198
20240513,104.445,104.4,104.49,104.32,136116.0,-8931.0,66479.0,2.0,-1.0,8004.0,-2515.0,3.0,0.0,21712.0,0.0,104.351,104.2435,104.375,0.1075000000000017,-0.02400000000000091,104.3411746031746,104.3660146825397,70473.0,,0.2573614970773047,0.2357611503580395,0.4931226474353441,1.0,5489.0,3.0,21712.0,-0.0656131534867319,0.1125448563200024,,,0.9589,0.9627,0.101
20240514,104.465,104.495,104.55,104.415,124809.0,-11307.0,51740.0,2.0,-1.0,7615.0,-2717.0,3.0,0.0,21571.0,0.0,104.369,104.243,104.3895,0.1259999999999906,-0.02049999999999841,104.3495674603174,104.3581329365079,68663.8,,0.2597767083997883,0.2357611503580395,0.4955378587578277,1.0,4898.0,3.0,21571.0,-0.09059442828642165,0.1221243121741076,,,0.9863,1.0,0.108
20240515,104.44,104.51,104.525,104.355,114753.0,-10056.0,50495.0,2.0,-2.0,8007.0,-2833.0,3.0,0.0,23553.0,0.0,104.372,104.2675,104.39175,0.1045000000000016,-0.01975000000000193,104.3558333333333,104.3505369047619,64555.1,,0.2598131672902403,0.2328358173183949,0.4926489846086353,0.0,5174.0,3.0,23553.0,-0.08763169590337508,0.1149644726916632,,,0.9863,1.0,0.105
20240516,104.27,104.4,104.43,104.245,103407.0,-11346.0,49490.0,2.0,-2.0,10711.0,-3432.0,3.0,0.0,23486.0,0.0,104.383,104.316,104.3845,0.06700000000000728,-0.001500000000007162,104.3481388888889,104.3471075396825,57828.9,,0.2558061489360225,0.2282812640858157,0.4840874130218382,0.0,7279.0,3.0,23486.0,-0.10972177898981694,0.1127515236701407,,,0.9863,0.9933,0.103
20240517,104.25,104.16,104.28,104.105,91428.0,-11979.0,53694.0,1.0,-2.0,11065.0,-4285.0,3.0,0.0,25329.0,0.0,104.374,104.3295,104.374,0.04449999999998511,0.0,104.3314206349206,104.344019047619,57465.3,,0.2421465071993182,0.2231279707436997,0.4652744779430179,-1.0,6780.0,3.0,25329.0,-0.13102113138207114,0.1319801836613257,,,0.9589,0.9947,0.121
20240520,104.28,104.18,104.31,104.13,126889.0,35461.0,67721.0,2.0,-2.0,10150.0,-3887.0,3.0,0.0,25600.0,0.0,104.341,104.346,104.36475,-0.004999999999995453,-0.02374999999999261,104.31825,104.3416892857143,58288.5,,0.2449183719607839,0.2184468953279656,0.4633652672887495,0.0,6263.0,3.0,25600.0,0.2794647290151235,0.088684076198718,,,0.9726,0.996,0.089
20240521,104.21,104.165,104.23,104.11,133790.0,6901.0,52353.0,2.0,-2.0,11654.0,-3720.0,3.0,0.0,24296.0,0.0,104.29,104.3295,104.34475,-0.03949999999998965,-0.05475000000001273,104.3016666666666,104.3374821428571,56391.5,,0.2277888722566848,0.2184468953279656,0.4462357675846503,0.0,7934.0,3.0,24296.0,0.05158083563794005,0.1055228506603839,,,1.0,0.9987,0.099
20240522,104.275,104.25,104.29,104.205,140965.0,7175.0,48870.0,2.0,-2.0,11703.0,-4041.0,3.0,0.0,24922.0,0.0,104.257,104.3145,104.32975,-0.05750000000000455,-0.07275000000002763,104.2932103174603,104.3317896825397,55727.5,,0.1900457136987009,0.2184468953279656,0.4084926090266665,0.0,7662.0,3.0,24922.0,0.05089915936580002,0.1054347077257781,,,1.0,0.9973,0.099
20240523,104.36,104.35,104.41,104.34,144808.0,3843.0,45356.0,2.0,-2.0,9400.0,-2737.0,3.0,0.0,26587.0,0.0,104.275,104.329,104.3155,-0.05399999999998784,-0.04049999999999443,104.295873015873,104.3271242063492,54134.5,,0.1749496720121604,0.2184468953279656,0.393396567340126,0.0,6663.0,3.0,26587.0,0.026538589028230485,0.1172985769169895,,,1.0,0.9987,0.111
20240524,104.305,104.365,104.43,104.295,149658.0,4850.0,61640.0,2.0,-2.0,9089.0,-2502.0,3.0,0.0,26707.0,0.0,104.286,104.33,104.2885,-0.04399999999998272,-0.002499999999983515,104.2995476190476,104.3234682539683,54783.8,,0.1663688458931547,0.2184468953279656,0.3848157412211203,0.0,6587.0,3.0,26707.0,0.03240722179903514,0.1125098900818974,,,1.0,0.9987,0.104
20240527,104.345,104.33,104.365,104.24,151772.0,2114.0,59520.0,2.0,-1.0,11871.0,-2618.0,3.0,0.0,25093.0,0.0,104.299,104.32,104.28175,-0.0210000000000008,0.01724999999999,104.3018373015873,104.3195345238095,54087.9,,0.1550753810130223,0.2184468953279656,0.3735222763409879,1.0,9253.0,3.0,25093.0,0.013928787918720185,0.1148627120977358,,,1.0,0.9987,0.11
20240528,104.465,104.365,104.48,104.335,158404.0,6632.0,62155.0,2.0,-1.0,7575.0,-2678.0,3.0,0.0,25013.0,0.0,104.35,104.32,104.2815,0.02999999999998693,0.06849999999998602,104.3164801587302,104.3162257936508,55129.4,,0.15438649340691,0.2184468953279656,0.3728333887348756,1.0,4897.0,3.0,25013.0,0.041867629605313,0.0813115845351124,,,1.0,1.0,0.079
20240529,104.5,104.56,104.615,104.48,162308.0,3904.0,51406.0,2.0,-1.0,6467.0,-4038.0,3.0,0.0,22801.0,0.0,104.395,104.326,104.29675,0.06900000000001683,0.09825000000000728,104.3416190476191,104.3148043650794,55220.5,,0.1495648245436896,0.2184468953279656,0.3680117198716552,1.0,2429.0,3.0,22801.0,0.02405303497054982,0.0717245922036059,,,1.0,1.0,0.062
20240530,104.485,104.505,104.57,104.43,163529.0,1221.0,51066.0,2.0,-1.0,6679.0,-4058.0,3.0,0.0,20641.0,0.0,104.42,104.3475,104.33175,0.07250000000000512,0.08825000000001637,104.3571507936508,104.3157055555555,55378.1,,0.1461232842491403,0.2184468953279656,0.3645701795771059,1.0,2621.0,3.0,20641.0,0.007466565563294584,0.0860762626049556,,,1.0,0.992,0.087
20240531,104.35,104.4,104.47,104.33,159449.0,-4080.0,71787.0,2.0,-1.0,6590.0,-2979.0,3.0,0.0,23111.0,0.0,104.429,104.3575,104.3435,0.07150000000000034,0.08550000000001035,104.3631428571429,104.3188777777778,57187.4,86144.4,0.1433949349760427,0.2160053246433605,0.3594002596194033,1.0,3611.0,3.0,23111.0,-0.025588119085099312,0.1005197359823713,,,1.0,0.988,0.099
20240603,104.53,104.405,104.56,104.4,166913.0,7464.0,53114.0,2.0,-1.0,4487.0,-4200.0,3.0,0.0,24497.0,0.0,104.466,104.3825,104.36425,0.08349999999997237,0.1017499999999814,104.3765674603175,104.3247095238095,55726.7,,0.1485217974559655,0.2130322176733176,0.3615540151292831,1.0,287.0,3.0,24497.0,0.04471790693355221,0.1027315134325745,,,0.9863,0.964,0.102
20240604,104.575,104.52,104.595,104.485,166940.0,27.0,48043.0,2.0,-2.0,4321.0,-4366.0,3.0,0.0,23862.0,0.0,104.488,104.419,104.37425,0.06900000000000261,0.1137500000000102,104.3958968253968,104.3341325396825,55295.7,,0.144401861483712,0.2130322176733176,0.3574340791570296,0.0,-45.0,3.0,23862.0,0.00016173475500179705,0.10750693955911,,,1.0,0.9893,0.106
20240605,104.67,104.6,104.705,104.595,173974.0,7034.0,56062.0,2.0,-1.0,2872.0,-4261.0,3.0,0.0,22344.0,0.0,104.522,104.4585,104.3865,0.06350000000000477,0.1355000000000075,104.4234642857143,104.3471579365079,56014.9,,0.1399151614668857,0.2112196994500647,0.3511348609169505,1.0,-1389.0,3.0,22344.0,0.04043132881924885,0.1383830071292899,,,1.0,0.9973,0.14
20240606,104.675,104.69,104.715,104.62,174683.0,709.0,42613.0,2.0,-1.0,3104.0,-4490.0,3.0,0.0,23003.0,0.0,104.56,104.49,104.4095,0.06999999999997897,0.1504999999999797,104.4505396825397,104.3626246031746,55740.6,,0.1344026264940753,0.2106237847594596,0.3450264112535348,1.0,-1386.0,3.0,23003.0,0.004058780762867594,0.1264427590497146,,,0.9863,0.984,0.127
20240607,104.695,104.665,104.705,104.615,175902.0,1219.0,34245.0,2.0,-1.0,3163.0,-4608.0,3.0,0.0,22341.0,0.0,104.629,104.529,104.4295,0.09999999999999432,0.1994999999999862,104.4760357142857,104.3802734126984,53001.1,,0.1282103881184869,0.2046615348880811,0.332871923006568,1.0,-1445.0,3.0,22341.0,0.006929995110914032,0.1359183248303455,,,0.9726,0.972,0.138
20240611,104.76,104.7,104.775,104.645,176759.0,857.0,39119.0,2.0,-1.0,4692.0,-4320.0,3.0,0.0,23615.0,0.0,104.675,104.5705,104.44525,0.1045000000000016,0.2297499999999815,104.5059325396825,104.4006829365079,50961.0,,0.1254280617092398,0.1928326685777471,0.318260730286987,1.0,372.0,3.0,23615.0,0.004848409416210773,0.1072991386913375,,,0.9589,0.9507,0.106
20240612,104.695,104.77,104.77,104.68,179613.0,2854.0,49436.0,2.0,-1.0,6744.0,-4051.0,3.0,0.0,21724.0,0.0,104.699,104.5935,104.45675,0.1055000000000064,0.2422500000000127,104.5327896825397,104.4223138888889,49689.1,,0.125733731490149,0.1873631108242926,0.3130968423144416,1.0,2693.0,3.0,21724.0,0.015889718450223536,0.1430819907169688,,,0.9315,0.928,0.147
20240613,104.72,104.735,104.79,104.7,181323.0,1710.0,44732.0,2.0,-1.0,7733.0,-4259.0,3.0,-1.0,21768.0,-1392.0,104.709,104.6155,104.47075,0.0934999999999917,0.2382499999999936,104.5599444444445,104.4441464285714,49021.7,,0.1229701387513073,0.1871294458722793,0.3100995846235867,1.0,3474.0,2.0,20376.0,0.009430684469151735,0.1335423674626281,,,0.9452,0.8947,0.136
20240614,104.755,104.76,104.795,104.705,179772.0,-1551.0,49370.0,2.0,-1.0,7886.0,-4238.0,3.0,-1.0,22100.0,-2066.0,104.725,104.6425,104.495,0.08249999999999602,0.2299999999999898,104.5872658730159,104.4671579365079,48852.1,,0.1198590375763212,0.1868264733947409,0.3066855109710621,1.0,3648.0,2.0,20034.0,-0.008627594953607903,0.1072977762493568,,,0.9452,0.8707,0.106
20240617,104.765,104.71,104.795,104.665,183352.0,3580.0,53171.0,2.0,-1.0,7597.0,-4536.0,2.0,-1.0,23069.0,-3255.0,104.739,104.684,104.52075,0.05499999999999261,0.2182499999999976,104.611126984127,104.4919563492063,46990.5,,0.1201660476294519,0.1839857896536314,0.3041518372830833,1.0,3061.0,1.0,19814.0,0.019525284698285267,0.0954932082022115,,,0.9178,0.8467,0.099
20240618,104.855,104.8,104.9,104.77,189998.0,6646.0,52143.0,2.0,-1.0,6692.0,-4244.0,3.0,0.0,24401.0,-814.0,104.758,104.7165,104.5495,0.0414999999999992,0.2085000000000008,104.6425079365079,104.5185503968254,46893.4,,0.1194514788093076,0.1767913208290817,0.2962427996383894,1.0,2448.0,3.0,23587.0,0.03497931557174286,0.1121120717658875,,,0.8904,0.8053,0.112
20240619,104.975,104.87,104.975,104.8,192612.0,2614.0,52768.0,2.0,-1.0,5222.0,-4355.0,3.0,0.0,25071.0,-1241.0,104.814,104.7565,104.58775,0.05750000000000455,0.2262499999999932,104.6785515873016,104.5468158730159,47365.9,,0.1211186587558559,0.1728480500538014,0.2939667088096573,1.0,867.0,3.0,23830.0,0.013571324735738167,0.1286756155652057,,,0.8767,0.7773,0.134
20240620,105.015,105.025,105.04,104.93,192052.0,-560.0,42231.0,2.0,-1.0,4971.0,-4116.0,2.0,-1.0,23944.0,-3566.0,104.873,104.791,104.62475,0.08200000000002206,0.248250000000013,104.719,104.5763694444444,45982.8,,0.1190285361536402,0.1697643036318941,0.2887928397855343,1.0,855.0,1.0,20378.0,-0.0029158769499927103,0.1095626132011677,,,0.8219,0.744,0.11
20240621,104.91,104.93,104.945,104.83,186914.0,-5138.0,49330.0,2.0,-1.0,7111.0,-3985.0,2.0,-1.0,22688.0,-3254.0,104.904,104.8145,104.65225,0.08950000000000102,0.251749999999987,104.7470595238095,104.6060214285714,46654.5,,0.1210286411722405,0.1697643036318941,0.2907929448041345,1.0,3126.0,1.0,19434.0,-0.02748857763463411,0.126363515340139,,,0.8219,0.7413,0.132
20240624,105.055,104.9,105.08,104.875,190416.0,3502.0,41498.0,2.0,-1.0,7297.0,-4214.0,2.0,-1.0,23597.0,-6592.0,104.962,104.8505,104.68975,0.111500000000035,0.2722500000000139,104.7810873015873,104.6365265873016,47379.8,,0.1206445280549655,0.1697643036318941,0.2904088316868596,1.0,3083.0,1.0,17005.0,0.018391311654482816,0.1285730314502406,,,0.7945,0.7253,0.135
20240625,105.15,105.12,105.19,105.1,191408.0,992.0,41426.0,2.0,-1.0,7638.0,-3809.0,2.0,-1.0,24213.0,-9486.0,105.021,104.8895,104.73,0.1315000000000026,0.291000000000011,104.8248650793651,104.6684198412698,47610.5,,0.1223006142284331,0.1671700981677122,0.2894707123961454,1.0,3829.0,1.0,14727.0,0.00518264649335451,0.1308386658903005,,,0.7945,0.7093,0.141
20240626,105.135,105.135,105.205,105.105,194487.0,3079.0,35992.0,2.0,-1.0,9287.0,-3956.0,2.0,-1.0,23258.0,-9933.0,105.053,104.9335,104.7635,0.1194999999999879,0.2895000000000039,104.8651309523809,104.701653968254,46266.1,,0.1202185047951178,0.1671700981677122,0.28738860296283,1.0,5331.0,1.0,13325.0,0.015831392329564445,0.1189541677900896,,,0.7808,0.6933,0.127
20240627,105.305,105.115,105.345,105.115,197135.0,2648.0,46373.0,2.0,-1.0,9324.0,-3952.0,2.0,-1.0,25403.0,-10191.0,105.111,104.992,104.80375,0.119000000000014,0.3072500000000247,104.9127579365079,104.7369353174603,46430.2,,0.1293581791815035,0.1671700981677122,0.2965282773492157,1.0,5372.0,1.0,15212.0,0.013432419408019885,0.1354094554715626,,,0.7397,0.6933,0.148
20240628,105.32,105.325,105.4,105.25,195096.0,-2039.0,37924.0,2.0,-1.0,9200.0,-4019.0,2.0,-1.0,24981.0,-10612.0,105.193,105.0485,104.8455,0.1444999999999936,0.347500000000025,104.9638015873016,104.7745888888889,45285.6,,0.133386415682432,0.1671700981677122,0.3005565138501441,1.0,5181.0,1.0,14369.0,-0.010451265018247427,0.1235067808904224,,,0.7808,0.6773,0.131
20240701,104.975,105.355,105.495,104.895,190321.0,-4775.0,97922.0,2.0,-1.0,12312.0,-4017.0,2.0,-1.0,22124.0,-9084.0,105.177,105.0695,104.87675,0.1075000000000017,0.3002500000000055,104.9892857142857,104.8124047619048,49760.7,117506.4,0.1653477405877675,0.1671700981677122,0.3325178387554797,1.0,8295.0,1.0,13040.0,-0.02508919141870839,0.1024514190074664,,,0.7945,0.6667,0.102
20240702,105.24,105.0,105.26,104.975,187332.0,-2989.0,64121.0,2.0,-1.0,8440.0,-4015.0,2.0,-1.0,20483.0,-5851.0,105.195,105.108,104.91225,0.08700000000001751,0.2827500000000072,105.0171746031746,104.8498714285714,50958.5,76945.2,0.1785501725985021,0.1671700981677122,0.3457202707662144,1.0,4425.0,1.0,14632.0,-0.015955629577434714,0.1259756734193732,,,0.9041,0.7813,0.135
20240703,105.37,105.22,105.395,105.17,187898.0,566.0,46130.0,2.0,-1.0,7282.0,-3970.0,2.0,-1.0,19291.0,-4976.0,105.242,105.1475,104.952,0.09450000000001069,0.2900000000000063,105.056373015873,104.8876535714286,50294.7,,0.1873098431152591,0.1697643036318941,0.3570741467471532,1.0,3312.0,1.0,14315.0,0.003012272615993784,0.1281993000930818,,,0.863,0.7147,0.139
20240704,105.27,105.34,105.38,105.25,187515.0,-383.0,43458.0,2.0,-1.0,7930.0,-4017.0,2.0,-1.0,20637.0,-7512.0,105.235,105.173,104.982,0.0619999999999834,0.2529999999999859,105.0906428571429,104.9248178571429,50417.4,,0.1899628909701362,0.1671700981677122,0.3571329891378484,1.0,3913.0,1.0,13125.0,-0.002042503266405354,0.13307706274828,,,0.8493,0.696,0.149
20240705,105.135,105.235,105.275,105.095,187212.0,-303.0,59477.0,2.0,-1.0,9176.0,-3912.0,2.0,-1.0,19348.0,-3464.0,105.198,105.1955,105.005,0.002500000000011937,0.1930000000000121,105.1093611111111,104.961048015873,51432.1,,0.1933125411935784,0.1671700981677122,0.3604826393612907,1.0,5264.0,1.0,15884.0,-0.001618485994487533,0.1451566906482367,,,0.8493,0.6653,0.166
20240708,104.875,105.0,105.0,104.75,183033.0,-4179.0,71055.0,2.0,-1.0,11095.0,-3825.0,2.0,-1.0,18969.0,-4495.0,105.178,105.1775,105.014,0.0004999999999881766,0.1639999999999873,105.0994365079365,104.9928829365079,54387.8,85266.0,0.2102967256222278,0.1692028029737726,0.3794995285960004,1.0,7270.0,1.0,14474.0,-0.022831948337185097,0.1288065933286964,,,0.8493,0.6947,0.143
20240709,105.085,105.01,105.095,105.0,186733.0,3700.0,45269.0,2.0,-1.0,11442.0,-3845.0,2.0,-1.0,18758.0,-4570.0,105.147,105.171,105.03025,-0.02400000000000091,0.1167500000000103,105.1046944444444,105.0208658730159,54772.1,,0.2133384063485171,0.171769946941478,0.3851083532899951,1.0,7597.0,1.0,14188.0,0.019814387387339143,0.1285499472686699,,,0.8767,0.7053,0.14
20240710,105.11,105.085,105.145,105.035,188590.0,1857.0,29670.0,2.0,-1.0,13041.0,-3854.0,2.0,-1.0,19916.0,-6613.0,105.095,105.1685,105.051,-0.07350000000000989,0.04399999999998272,105.1116507936508,105.0455178571429,54139.9,,0.2133246372971643,0.171769946941478,0.3850945842386422,1.0,9187.0,1.0,13303.0,0.009846757516305212,0.1309007506474433,,,0.8493,0.7053,0.149
20240711,105.13,105.12,105.16,105.085,187646.0,-944.0,20413.0,2.0,-1.0,12956.0,-3916.0,2.0,-1.0,19945.0,-7343.0,105.067,105.151,105.0715,-0.08399999999998897,-0.004499999999978854,105.1194206349207,105.0661841269842,51543.9,,0.2058207186063978,0.1692028029737726,0.3750235215801704,1.0,9040.0,1.0,12602.0,-0.0050307493898084695,0.1380192595855253,,,0.8493,0.7587,0.162
20240712,105.245,105.195,105.3,105.185,188079.0,433.0,27194.0,2.0,-1.0,12622.0,-3914.0,2.0,-1.0,20042.0,-8456.0,105.089,105.1435,105.096,-0.05450000000000443,-0.007000000000019213,105.1359920634921,105.0834031746032,50470.9,,0.2034169980541258,0.1671700981677122,0.3705870962218381,1.0,8708.0,1.0,11586.0,0.0023022240654193187,0.1450050968750988,,,0.8493,0.768,0.17
20240715,105.34,105.265,105.385,105.235,187897.0,-182.0,37184.0,2.0,-1.0,10393.0,-3916.0,2.0,-1.0,21135.0,-9369.0,105.182,105.18,105.12475,0.001999999999995339,0.05724999999999625,105.1573888888889,105.1002134920635,44397.1,,0.2044094028325326,0.1671700981677122,0.3715795010002448,1.0,6477.0,1.0,11766.0,-0.0009686157841796303,0.1496277648865492,,,0.8493,0.772,0.177
20240716,105.38,105.375,105.41,105.21,189654.0,1757.0,43439.0,2.0,-1.0,9686.0,-3909.0,2.0,-1.0,22612.0,-11831.0,105.241,105.194,105.151,0.04700000000001125,0.09000000000001762,105.1802341269841,105.1165194444444,42328.9,,0.2111652792677822,0.1692028029737726,0.3803680822415548,1.0,5777.0,1.0,10781.0,0.009264239088023454,0.1519464444547295,,,0.8493,0.776,0.182
20240717,105.435,105.435,105.455,105.335,191962.0,2308.0,34012.0,2.0,-1.0,8564.0,-3909.0,2.0,-1.0,22442.0,-13319.0,105.306,105.2005,105.174,0.1055000000000064,0.1319999999999908,105.2069126984127,105.1315734126984,41117.1,,0.2036784324907864,0.1671700981677122,0.3708485306584987,1.0,4655.0,1.0,9123.0,0.012023212927558579,0.1518671436243688,,,0.8082,0.7707,0.182
20240718,105.3,105.4,105.41,105.28,194418.0,2456.0,37029.0,2.0,-1.0,7245.0,-3904.0,2.0,-1.0,22503.0,-12714.0,105.34,105.2035,105.18825,0.1364999999999981,0.1517499999999927,105.2234722222222,105.1448563492064,40474.2,,0.2040206668522455,0.1671700981677122,0.3711907650199577,1.0,3341.0,1.0,9789.0,0.012632575173080682,0.1520624334650045,,,0.6575,0.5467,0.184
20240719,105.46,105.32,105.465,105.32,197044.0,2626.0,29575.0,2.0,-1.0,5571.0,-3906.0,2.0,-1.0,22098.0,-11296.0,105.383,105.236,105.21575,0.1470000000000056,0.1672499999999957,105.2445436507936,105.1583746031746,37484.0,,0.1744294561805403,0.1671700981677122,0.3415995543482525,1.0,1665.0,1.0,10802.0,0.013326972655853515,0.170825743007301,,,0.6301,0.4667,0.201
20240722,105.715,105.6,105.775,105.525,197400.0,356.0,44822.0,2.0,-1.0,4239.0,-3904.0,2.0,-1.0,22406.0,-9327.0,105.458,105.32,105.24875,0.137999999999991,0.2092499999999973,105.2886984126984,105.1773007936508,34860.7,53786.4,0.1764087254469612,0.1671700981677122,0.3435788236146734,1.0,335.0,1.0,13079.0,0.0018034447821681865,0.1656756767689398,,,0.589,0.44,0.197
20240723,105.87,105.795,105.89,105.75,197151.0,-249.0,37021.0,2.0,-1.0,3099.0,-3888.0,2.0,-1.0,21886.0,-8296.0,105.556,105.3985,105.28475,0.1575000000000131,0.2712500000000091,105.3464087301587,105.2014722222222,34035.9,,0.1729575745243694,0.1658607809237636,0.338818355448133,1.0,-789.0,1.0,13590.0,-0.0012629913112284492,0.1630672860399609,,,0.5753,0.328,0.193
20240724,105.86,105.855,105.92,105.805,197309.0,158.0,34430.0,2.0,-1.0,3595.0,-3898.0,2.0,-1.0,22561.0,-9527.0,105.641,105.4735,105.321,0.1674999999999898,0.3200000000000074,105.4014325396825,105.2304503968254,34511.9,,0.1718713981585718,0.1658607809237636,0.3377321790823354,1.0,-303.0,1.0,13034.0,0.0008007744198186601,0.177277622282077,,,0.5616,0.28,0.21
20240725,105.835,105.97,105.995,105.795,196211.0,-1098.0,55102.0,2.0,-1.0,5508.0,-3886.0,2.0,-1.0,23916.0,-10129.0,105.748,105.544,105.3475,0.2039999999999935,0.4005000000000081,105.455373015873,105.2640456349206,37980.8,66122.4,0.1731452115692198,0.1658607809237636,0.3390059924929835,1.0,1622.0,1.0,13787.0,-0.005596016533221889,0.1844173618749492,,,0.5205,0.2613,0.217
20240726,105.925,105.985,105.99,105.865,195816.0,-395.0,41595.0,2.0,-1.0,6256.0,-3882.0,2.0,-1.0,25159.0,-10502.0,105.841,105.612,105.37775,0.2289999999999708,0.4632499999999879,105.5130753968254,105.301753968254,39420.9,,0.1574467220608274,0.1639981071926217,0.3214448292534491,1.0,2374.0,1.0,14657.0,-0.0020171998202394084,0.1866234945603529,,,0.411,0.208,0.219
20240729,105.95,105.96,105.975,105.855,194315.0,-1501.0,37773.0,2.0,-1.0,5855.0,-2808.0,2.0,-1.0,24324.0,-9493.0,105.888,105.673,105.4265,0.2150000000000034,0.4615000000000151,105.5656666666667,105.3425817460317,39479.8,,0.1505866109891018,0.1629165851839049,0.3135031961730066,1.0,3047.0,1.0,14831.0,-0.0077245709286467845,0.1676723935526569,,,0.3836,0.188,0.202
20240730,105.96,106.03,106.05,105.865,195694.0,1379.0,53114.0,2.0,-1.0,6233.0,-2693.0,2.0,-1.0,23518.0,-9154.0,105.906,105.731,105.4625,0.1749999999999972,0.443499999999986,105.6179603174603,105.3863543650794,40447.3,63736.8,0.1555730669200947,0.1629165851839049,0.3184896521039995,1.0,3540.0,1.0,14364.0,0.007046715790979795,0.1700181471625699,,,0.3425,0.1573,0.203
20240731,106.115,106.12,106.24,106.06,195568.0,-126.0,60181.0,2.0,-1.0,5493.0,-2711.0,2.0,-1.0,23924.0,-10184.0,105.957,105.799,105.49975,0.157999999999987,0.4572500000000019,105.6826666666667,105.4339297619047,43064.2,72217.2,0.1693265467523793,0.1629165851839049,0.3322431319362841,1.0,2782.0,1.0,13740.0,-0.0006442771823611225,0.1674114649907614,,,0.3151,0.1467,0.201
20240801,106.265,106.125,106.36,106.095,197027.0,1459.0,55843.0,3.0,-1.0,6443.0,-2731.0,2.0,-1.0,24424.0,-11471.0,106.043,105.8955,105.5495,0.147500000000008,0.4934999999999974,105.752873015873,105.4868698412699,44945.6,67011.59999999999,0.1756270222438394,0.1639981071926217,0.3396251294364611,2.0,3712.0,1.0,12953.0,0.007405076461601709,0.1695297548814628,,,0.2329,0.1347,0.204
20240802,106.31,106.365,106.44,106.16,194806.0,-2221.0,57160.0,2.0,-1.0,9113.0,-2692.0,2.0,-1.0,23337.0,-12923.0,106.12,105.9805,105.60825,0.1394999999999982,0.5117500000000064,105.8270595238095,105.5451214285714,47704.1,,0.1842876237022248,0.1639981071926217,0.3482857308948465,1.0,6421.0,1.0,10414.0,-0.01140108620884367,0.1623929103216325,,,0.137,0.0813,0.193
20240805,106.55,106.395,106.55,106.3,189298.0,-5508.0,53595.0,2.0,-1.0,8552.0,-2686.0,2.0,-1.0,23334.0,-13209.0,106.24,106.064,105.692,0.1760000000000019,0.5480000000000302,105.9088888888889,105.6071404761905,48581.4,,0.1875147549829696,0.1639981071926217,0.3515128621755913,1.0,5866.0,1.0,10125.0,-0.029096979365867574,0.180829180606867,,,0.137,0.076,0.218
20240806,106.31,106.19,106.315,106.0,179302.0,-9996.0,65938.0,2.0,-1.0,9265.0,-2569.0,2.0,-1.0,22058.0,-15316.0,106.31,106.108,105.75325,0.2019999999999982,0.5567499999999797,105.9626626984127,105.6687658730159,51473.1,79125.59999999999,0.2163911218969619,0.1639981071926217,0.3803892290895836,1.0,6696.0,1.0,6742.0,-0.055749517573702466,0.1694596297535961,,,0.137,0.0733,0.205
