,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,ATRMA14,ATR60D60pct,推荐止损宽度,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势横截面分位数,趋势历史分位数,CB_index历史分位数
20250623,7077.6341,7011.8236,7123.4609,6969.5489,259574.0,517.0,414907.0,1.0,-2.0,19.0,-1190.0,1.0,-2.0,4682.0,-14945.0,6970.76672,6787.97345,6700.628685000001,182.7932699999992,270.138034999999,6752.92013063492,6646.765124111112,506358.6,,2.532777080888655,2.448992678887937,4.981769759776593,-1.0,-1171.0,-1.0,-10263.0,0.001991724903110481,0.7355285042393882,,,0.6712,0.3708,0.9811
20250624,6713.299,7035.0991,7075.2932,6658.1087,238419.0,-21155.0,556227.0,0.0,-2.0,0.0,-2817.0,1.0,-2.0,3229.0,-20158.0,6964.273940000001,6810.16713,6701.188464999999,154.1068100000011,263.0854750000017,6764.4653965873,6660.562949365079,517490.0,,2.845373352971403,2.466130548901922,5.311503901873325,-2.0,-2817.0,-1.0,-16929.0,-0.08873034447757938,0.6507296121144952,,,0.4658,0.2185,0.9624
20250625,6711.553,6747.4092,6749.5292,6679.8006,232345.0,-6074.0,282595.0,0.0,-2.0,0.0,-1897.0,1.0,-2.0,2848.0,-19351.0,6916.80744,6829.873210000001,6700.25225,86.93422999999893,216.55519,6766.195025555556,6676.156999142858,500045.9,,2.771402298762176,2.466130548901922,5.237532847664099,-2.0,-1897.0,-1.0,-16503.0,-0.02614215928898836,0.5889100365033431,,,0.4521,0.2151,0.9531
20250626,6677.0263,6677.8627,6704.1598,6628.4329,229560.0,-2785.0,404665.0,1.0,-2.0,75.0,-1517.0,1.0,-2.0,2076.0,-21099.0,6843.13248,6845.49146,6703.530659999999,-2.358979999999974,139.6018200000008,6762.56343,6692.595943182539,493866.7,,2.704953262917009,2.466130548901922,5.171083811818932,-1.0,-1442.0,-1.0,-19023.0,-0.012131904512981356,0.5527405773742838,,,0.4658,0.2396,0.9485
20250627,6707.521,6665.3481,6716.9323,6643.277,218489.0,-11071.0,300177.0,1.0,-2.0,91.0,-469.0,1.0,-2.0,2420.0,-25008.0,6777.40668,6840.274920000001,6699.718554999999,-62.8682400000007,77.68812500000058,6762.003496031743,6708.487067277778,451054.0,,2.612584465314859,2.466130548901922,5.078715014216781,-1.0,-378.0,-1.0,-22588.0,-0.05067074314954071,0.7180791900630747,,,0.5205,0.2583,0.9743
20250630,6742.042,6718.4576,6836.6499,6715.6096,222028.0,3539.0,370339.0,0.0,-2.0,0.0,-1768.0,1.0,-2.0,998.0,-24104.0,6710.288259999999,6840.52749,6706.298055000001,-130.239230000001,3.990204999998241,6766.15941626984,6723.79874065873,440594.2,,2.58462989019393,2.466130548901922,5.050760439095852,-2.0,-1768.0,-1.0,-23106.0,0.01593943106274884,0.4353390031228605,,,0.5342,0.2853,0.9138
20250701,6757.1572,6770.8921,6822.6655,6689.4169,232546.0,10518.0,368970.0,0.0,-2.0,0.0,-1575.0,1.0,-2.0,661.0,-27135.0,6719.0599,6841.666920000001,6717.772105000001,-122.6070200000004,1.287794999999278,6770.750901111112,6738.766126190477,434191.5,,2.575010480973124,2.466130548901922,5.041141029875046,-2.0,-1575.0,-1.0,-26474.0,0.04522976099352386,0.6609317577342879,,,0.5068,0.2956,0.9628
20250702,6747.1241,6767.3562,6784.3862,6676.578,233464.0,918.0,296311.0,1.0,-2.0,116.0,-252.0,1.0,-2.0,1118.0,-27131.0,6726.174120000001,6821.49078,6725.893400000001,-95.3166599999995,0.2807199999997465,6773.501084444446,6751.553547134921,399172.1,,2.539433096011062,2.466130548901922,5.005563644912985,-1.0,-136.0,-1.0,-26013.0,0.003932083747387178,0.5136158789017365,,,0.7671,0.562,0.9374
20250703,6704.6349,6756.99,6758.7179,6675.4216,237045.0,3581.0,314341.0,2.0,-1.0,3832.0,0.0,1.0,-2.0,351.0,-29483.0,6731.69584,6787.41416,6734.12234,-55.71831999999995,-2.426499999999578,6772.379407380951,6760.805870801587,384165.1,,2.182101731264202,2.448992678887937,4.631094410152139,1.0,3832.0,-1.0,-29132.0,0.015106836254719569,0.4746979673448554,,,0.8082,0.5879,0.9236
20250704,6653.4117,6713.0032,6755.0497,6635.8469,246300.0,9255.0,335425.0,2.0,-1.0,3917.0,0.0,0.0,-3.0,0.0,-31222.0,6720.873979999999,6749.14033,6739.115159999999,-28.26635000000078,-18.24117999999999,6767.269229285714,6765.820751730159,364395.7,,2.205637003810493,2.41792170008218,4.623558703892673,1.0,3917.0,-3.0,-31222.0,0.037576126674786846,0.4997851093899332,,,0.8082,0.6685,0.9284
20250707,6659.2291,6661.4406,6668.7258,6609.2772,242384.0,-3916.0,219452.0,2.0,-1.0,4562.0,0.0,0.0,-3.0,0.0,-28860.0,6704.311400000001,6707.299830000001,6747.63664,-2.988430000000335,-43.32523999999921,6758.707013968253,6766.399440063493,344850.2,,2.152048533936934,2.399077561508104,4.551126095445038,1.0,4562.0,-3.0,-28860.0,-0.016156181926199747,0.431039338360535,,,0.8082,0.6967,0.9032
