,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,IV上涨信号,ATRMA14,ATR60D60pct,推荐止损宽度,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势横截面分位数,趋势历史分位数,CB_index历史分位数
20240626,7742.6011,7737.9844,7743.6318,7689.2822,486831.0,12518.0,303508.0,0.0,0.0,0.0,0.0,2.0,-2.0,9881.0,-39526.0,7724.971680000001,7711.372899999999,7723.274780000002,13.59878000000117,1.696899999999005,7712.283958571426,7721.352622166666,338927.7,,,0.8250483076672067,0.9047808862113615,1.729829193878568,0.0,0.0,0.0,-29645.0,0.025713235188391866,-0.0370572473345347,,,0.6849,0.5573,0.196
20240627,7735.334,7734.9956,7755.7534,7720.5537,499955.0,13124.0,308892.0,0.0,0.0,0.0,0.0,2.0,-2.0,7970.0,-39466.0,7722.025199999999,7714.05977,7718.505739999999,7.965429999999287,3.519460000000436,7712.949616190476,7718.723519706349,339175.4,,0.11523,0.8101444477230364,0.9047808862113615,1.714925333934398,0.0,0.0,0.0,-31496.0,0.026250362532627938,-0.0463866213253743,,,0.8904,0.752,0.18
20240628,7788.5,7745.748,7798.2803,7735.8457,513055.0,13100.0,370120.0,0.0,0.0,0.0,0.0,2.0,-1.0,12208.0,-37267.0,7736.46006,7723.53799,7714.463624999999,12.92207000000053,21.99643500000093,7718.211519920636,7717.189318253969,348457.0,,,0.8097778793745982,0.9047808862113615,1.71455876558596,0.0,0.0,1.0,-25059.0,0.02553332488719533,0.0041150885734615,,,0.9178,0.7453,0.268
20240701,7794.8325,7785.3521,7806.3174,7763.1372,526390.0,13335.0,280205.0,0.0,0.0,0.0,0.0,2.0,-1.0,14687.0,-37435.0,7759.68106,7736.63154,7712.152025,23.04951999999957,47.52903499999957,7725.519015238094,7717.089033412698,337138.1,,,0.797262264121621,0.9047808862113615,1.702043150332983,0.0,0.0,1.0,-22748.0,0.025332928057143943,0.0430116079984241,,,0.9178,0.732,0.338
20240702,7845.04,7793.3774,7847.6318,7785.6841,553325.0,26935.0,281098.0,1.0,0.0,9412.0,0.0,2.0,-1.0,13548.0,-37502.0,7781.26152,7753.43515,7718.425385,27.82636999999977,62.83613499999956,7736.162441111112,7718.67993286508,337324.3,,,0.7839677732300928,0.8974471284245352,1.681414901654628,1.0,9412.0,1.0,-23954.0,0.04867844395246916,0.0695094030906645,,,0.8767,0.7187,0.382
20240703,7858.645,7853.5298,7862.9844,7838.9053,570106.0,16781.0,225451.0,0.0,0.0,0.0,0.0,2.0,-1.0,18830.0,-40017.0,7804.470300000001,7764.72099,7727.24604,39.74931000000106,77.22426000000087,7749.198299047618,7721.755864539681,318027.2,,,0.7352744949056116,0.8974471284245352,1.632721623330147,0.0,0.0,1.0,-21187.0,0.02943487702286943,0.0671604362187153,,,0.8356,0.6227,0.378
20240704,7798.4668,7852.1904,7861.731,7797.061,574529.0,4423.0,274278.0,0.0,0.0,0.0,0.0,2.0,-1.0,19529.0,-39568.0,7817.09686,7769.56103,7734.817204999999,47.53582999999981,82.27965500000028,7757.773575714286,7725.576327436507,319882.3,,,0.7465721455278129,0.8974471284245352,1.644019273952348,0.0,0.0,1.0,-20039.0,0.007698479972290346,-0.0583266644091367,,,0.7671,0.488,0.154
20240705,7744.8232,7802.1997,7812.9917,7734.5708,527550.0,-46979.0,350940.0,0.0,0.0,0.0,0.0,2.0,-1.0,18192.0,-49038.0,7808.361499999999,7772.41078,7738.497990000001,35.95071999999891,69.86350999999831,7760.694123809525,7729.811111460318,317206.3,,,0.7599487106598131,0.9062694778355701,1.666218188495383,0.0,0.0,1.0,-30846.0,-0.0890512747606862,0.0267932071935464,,,0.7671,0.452,0.303
20240708,7723.2285,7752.3584,7767.249,7711.3071,498380.0,-29170.0,320402.0,0.0,0.0,0.0,0.0,2.0,-1.0,15197.0,-44089.0,7794.0407,7776.860879999998,7740.69562,17.17982000000211,53.34508000000005,7760.299856984126,7734.503478507936,309789.5,,0.10994,0.7674849275739899,0.9062694778355701,1.67375440540956,0.0,0.0,1.0,-28892.0,-0.05852963602070709,-0.0667224187045473,,,0.7123,0.452,0.132
20240709,7726.2983,7724.9546,7750.1543,7714.4619,490000.0,-8380.0,251151.0,0.0,0.0,0.0,0.0,2.0,-2.0,13660.0,-38491.0,7770.292360000001,7775.776940000001,7743.03854,-5.484579999999369,27.25382000000172,7759.023647936507,7739.211605452381,296604.5,,,0.7071811590414483,0.9062694778355701,1.613450636877019,0.0,0.0,0.0,-24831.0,-0.01710204081632653,-0.0817223820417886,,,0.7123,0.452,0.113
